architecture,variant,task_family,parameter,mu,ontology_effect,random_effect,estimate
latent_context,M3,information_sampling,context_relevant_outcome_kernel*factor_goal_continuity,0.0003976507186710956,0.0,0.01259920801197673,0.012996858730647825
latent_context,M3,information_sampling,context_relevant_outcome_kernel*factor_goal_continuity__available,0.012935743433203183,0.0,-0.002091842814328727,0.010843900618874455
latent_context,M3,information_sampling,context_relevant_outcome_kernel*factor_environmental_stability,0.03107704677695463,0.0,-0.022737730908505796,0.008339315868448834
latent_context,M3,information_sampling,context_relevant_outcome_kernel*factor_environmental_stability__available,0.012935743433203193,0.0,-0.0020918428143287234,0.010843900618874469
latent_context,M3,information_sampling,response_mapping,-0.22040952481915527,0.0,0.26559209072974077,0.045182565910585504
latent_context,M3,information_sampling,response_mapping__available,0.0,0.0,0.0,0.0
latent_context,M3,solvability,intercept,-0.6389407691040905,0.0,0.5285241432031487,-0.11041662590094181
latent_context,M3,solvability,factor_continuation_value,0.2397641822964338,0.0,-0.04595682325104355,0.19380735904539023
latent_context,M3,solvability,factor_continuation_value__available,0.0,0.0,0.0,0.0
latent_context,M3,solvability,factor_disengagement_value,-0.3993005377194989,0.0,0.10620219885990749,-0.2930983388595914
latent_context,M3,solvability,factor_disengagement_value__available,0.0,0.0,0.0,0.0
latent_context,M3,solvability,factor_continuation_cost,-0.2227881765390346,0.0,-0.03328098519867037,-0.256069161737705
latent_context,M3,solvability,factor_continuation_cost__available,0.0,0.0,0.0,0.0
latent_context,M3,solvability,factor_progress_evidence,0.45227016562434624,0.0,0.254343743167038,0.7066139087913843
latent_context,M3,solvability,factor_progress_evidence__available,0.10280828670462464,0.0,0.3405108937836772,0.4433191804883019
latent_context,M3,solvability,factor_success_evidence,0.5759234078504741,0.0,0.1855600848436025,0.7614834926940767
latent_context,M3,solvability,factor_success_evidence__available,0.0,0.0,0.0,0.0
latent_context,M3,solvability,factor_uncertainty,0.016418917220853604,0.0,-0.00974937171197678,0.006669545508876825
latent_context,M3,solvability,factor_uncertainty__available,0.0,0.0,0.0,0.0
latent_context,M3,solvability,factor_prior_investment,-0.17686959131003144,0.0,-0.03875501470608194,-0.21562460601611338
latent_context,M3,solvability,factor_prior_investment__available,0.0,0.0,0.0,0.0
latent_context,M3,solvability,factor_controllability,0.12235229354458238,0.0,0.04211996391500941,0.1644722574595918
latent_context,M3,solvability,factor_controllability__available,0.01349337161522692,0.0,0.4474375238926606,0.4609308955078875
latent_context,M3,solvability,factor_environmental_stability,0.11946059502128115,0.0,0.029384104284321227,0.14884469930560237
latent_context,M3,solvability,factor_environmental_stability__available,0.0,0.0,0.0,0.0
latent_context,M3,solvability,factor_goal_continuity,-0.010224118324482178,0.0,-0.06544260684560214,-0.07566672517008433
