artifact_id,subspace_target,subspace_theory,target_variable,scoring_theory,pair_split,global_cfr,correlation,slope,intercept,rmse,sign_accuracy,examples,thresholded_cfr_threshold,thresholded_cfr_retained,thresholded_cfr_fraction_retained,thresholded_cfr_median,thresholded_cfr_q25,thresholded_cfr_q75,row_set_sha256
das_002_outcome_history_outcome_history_L30_r2,outcome_history,outcome_history,action_history,dual_history,mech_pair_test,-8.998410147623272,0.642199947934328,1.4400549862166363,0.6410772042646088,0.7297198762689439,0.8333333333333334,24,0.1,12,0.5,-8.55738388869164,-53.732864057786294,-0.484828763112063,f75f2d363917a0b6c9c19af9c4cc4b43d23cc7d32a88856a0975e4c07989fc78
das_002_outcome_history_outcome_history_L30_r2,outcome_history,outcome_history,action_history,dual_history,mech_task_holdout,-11.901256017600259,-0.8760245025277029,-1.9471488646004609,0.591245711363588,0.7084775276483811,0.5,18,0.1,12,0.6666666666666666,-16.25898789932588,-43.73739404088844,0.16628530684204706,ca2fa703aadb36dfd01ddb87ac60fdbc20224d742b0c0671a8a81a792a2e6354
das_002_outcome_history_outcome_history_L30_r2,outcome_history,outcome_history,action_history,latent_context,mech_pair_test,,,0.0,0.5520833333333336,0.7438987946398802,0.041666666666666664,24,0.1,0,0.0,,,,f75f2d363917a0b6c9c19af9c4cc4b43d23cc7d32a88856a0975e4c07989fc78
das_002_outcome_history_outcome_history_L30_r2,outcome_history,outcome_history,action_history,latent_context,mech_task_holdout,,,0.0,0.4652777777777777,0.6229131828219189,0.1111111111111111,18,0.1,0,0.0,,,,ca2fa703aadb36dfd01ddb87ac60fdbc20224d742b0c0671a8a81a792a2e6354
das_002_outcome_history_outcome_history_L30_r2,outcome_history,outcome_history,action_history,outcome_history,mech_pair_test,,,0.0,0.5520833333333336,0.7438987946398802,0.041666666666666664,24,0.1,0,0.0,,,,f75f2d363917a0b6c9c19af9c4cc4b43d23cc7d32a88856a0975e4c07989fc78
das_002_outcome_history_outcome_history_L30_r2,outcome_history,outcome_history,action_history,outcome_history,mech_task_holdout,,,0.0,0.4652777777777777,0.6229131828219189,0.1111111111111111,18,0.1,0,0.0,,,,ca2fa703aadb36dfd01ddb87ac60fdbc20224d742b0c0671a8a81a792a2e6354
das_002_outcome_history_outcome_history_L30_r2,outcome_history,outcome_history,contextual_outcome_history,dual_history,mech_pair_test,,,0.0,0.423611111111111,0.4399731683738099,0.0,18,0.1,0,0.0,,,,52084ab2af7ee287ac4f291178d4ed78ace1e52256fe1681398d918762e80e52
das_002_outcome_history_outcome_history_L30_r2,outcome_history,outcome_history,contextual_outcome_history,dual_history,mech_task_holdout,0.8545140741116762,0.7654918948690003,0.5652879863148854,0.1991182480881323,0.26706307286595904,0.9444444444444444,18,0.1,12,0.6666666666666666,0.9447442589294566,0.910412056706429,0.9845891198379302,5d1e8a6aa7071284bd3588050ec5c960c35766543da57144d025192b9339b3c6
das_002_outcome_history_outcome_history_L30_r2,outcome_history,outcome_history,contextual_outcome_history,latent_context,mech_pair_test,0.6036906472482026,0.16279254064493734,0.08255422329597385,0.33571042720011046,0.6863522516367174,1.0,18,0.1,18,1.0,0.6175512163098098,0.5034575272995555,0.7932611335843722,52084ab2af7ee287ac4f291178d4ed78ace1e52256fe1681398d918762e80e52
das_002_outcome_history_outcome_history_L30_r2,outcome_history,outcome_history,contextual_outcome_history,latent_context,mech_task_holdout,0.8300423783176967,0.7692723133447886,0.8802293665645563,-0.19685626592450578,0.3532148133882705,0.9444444444444444,18,0.1,18,1.0,0.8016970945477511,0.7930232452675418,0.904295045257473,5d1e8a6aa7071284bd3588050ec5c960c35766543da57144d025192b9339b3c6
das_002_outcome_history_outcome_history_L30_r2,outcome_history,outcome_history,contextual_outcome_history,outcome_history,mech_pair_test,,,0.0,0.423611111111111,0.4399731683738099,0.0,18,0.1,0,0.0,,,,52084ab2af7ee287ac4f291178d4ed78ace1e52256fe1681398d918762e80e52
das_002_outcome_history_outcome_history_L30_r2,outcome_history,outcome_history,contextual_outcome_history,outcome_history,mech_task_holdout,0.8563286681260374,0.7674482872739125,0.5651618863158339,0.19243765564301182,0.2693333707826396,0.9444444444444444,18,0.1,12,0.6666666666666666,0.93838741758147,0.9064676631683997,0.9824998285826502,5d1e8a6aa7071284bd3588050ec5c960c35766543da57144d025192b9339b3c6
das_002_outcome_history_outcome_history_L30_r2,outcome_history,outcome_history,outcome_history,dual_history,mech_pair_test,0.9674732408088149,0.8755067151467326,1.2778960520540372,-0.28226218041847634,0.2126203318031485,1.0,24,0.1,24,1.0,0.9807555998595925,0.9640689113067598,0.9979409671772692,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a
das_002_outcome_history_outcome_history_L30_r2,outcome_history,outcome_history,outcome_history,dual_history,mech_task_holdout,0.8768315456828613,0.8008215659158022,0.6075062872679687,0.2028688669330424,0.24572712320508566,0.8888888888888888,18,0.1,12,0.6666666666666666,0.9884273401360391,0.9104120567064286,0.9906694562308398,6b93e1e1c0f52e231530074aa9e596037258b9f343d6a82f8f1c60f2255b79e2
das_002_outcome_history_outcome_history_L30_r2,outcome_history,outcome_history,outcome_history,latent_context,mech_pair_test,0.9780231906472121,0.8983115454260587,1.1479966151586856,-0.20324671809918526,0.18493895672970279,1.0,24,0.1,24,1.0,0.9806596766789173,0.9538821733363642,0.9913095953686856,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a
das_002_outcome_history_outcome_history_L30_r2,outcome_history,outcome_history,outcome_history,latent_context,mech_task_holdout,0.7964098637238494,0.6668616484652167,0.46899664666331675,0.2743163531659024,0.33021433046700477,0.8333333333333334,18,0.1,13,0.7222222222222222,0.96575031631067,0.8699514201806746,0.9723801266580172,6b93e1e1c0f52e231530074aa9e596037258b9f343d6a82f8f1c60f2255b79e2
das_002_outcome_history_outcome_history_L30_r2,outcome_history,outcome_history,outcome_history,outcome_history,mech_pair_test,0.9667386365148124,0.8764929935909971,1.2983131345595678,-0.30116049870422834,0.21422128273086596,1.0,24,0.1,24,1.0,0.9811898992153507,0.9632844089910291,0.9984352429204227,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a
das_002_outcome_history_outcome_history_L30_r2,outcome_history,outcome_history,outcome_history,outcome_history,mech_task_holdout,0.8783020358507125,0.8005560011800481,0.6056215494727503,0.1967057473940977,0.247883011720039,0.8888888888888888,18,0.1,12,0.6666666666666666,0.9848901924695053,0.9064676631683988,0.9882421682954405,6b93e1e1c0f52e231530074aa9e596037258b9f343d6a82f8f1c60f2255b79e2
das_002_outcome_history_outcome_history_L30_r2__persistence_state,persistence_state,direct_persistence_control,action_history,dual_history,mech_pair_test,-2.0392816681293677,0.257928808536096,0.3743477067789434,0.1741759579398281,0.4023242191508357,0.4166666666666667,24,0.1,12,0.5,-1.8560953060819707,-8.247445990560001,5.130629843197454e-08,f75f2d363917a0b6c9c19af9c4cc4b43d23cc7d32a88856a0975e4c07989fc78
das_002_outcome_history_outcome_history_L30_r2__persistence_state,persistence_state,direct_persistence_control,action_history,dual_history,mech_task_holdout,-2.9125720173790093,-0.40434694711286956,-0.5892490359926809,0.1561761557730738,0.3901586633909195,0.3888888888888889,18,0.1,12,0.6666666666666666,1.1361204199644703e-07,-5.818599105231645,0.6651408865320623,ca2fa703aadb36dfd01ddb87ac60fdbc20224d742b0c0671a8a81a792a2e6354
das_002_outcome_history_outcome_history_L30_r2__persistence_state,persistence_state,direct_persistence_control,action_history,latent_context,mech_pair_test,,,0.0,0.15104166666666669,0.3563048203434806,0.375,24,0.1,0,0.0,,,,f75f2d363917a0b6c9c19af9c4cc4b43d23cc7d32a88856a0975e4c07989fc78
das_002_outcome_history_outcome_history_L30_r2__persistence_state,persistence_state,direct_persistence_control,action_history,latent_context,mech_task_holdout,,,0.0,0.11805555555555557,0.2960973000739978,0.2777777777777778,18,0.1,0,0.0,,,,ca2fa703aadb36dfd01ddb87ac60fdbc20224d742b0c0671a8a81a792a2e6354
das_002_outcome_history_outcome_history_L30_r2__persistence_state,persistence_state,direct_persistence_control,action_history,outcome_history,mech_pair_test,,,0.0,0.15104166666666669,0.3563048203434806,0.375,24,0.1,0,0.0,,,,f75f2d363917a0b6c9c19af9c4cc4b43d23cc7d32a88856a0975e4c07989fc78
das_002_outcome_history_outcome_history_L30_r2__persistence_state,persistence_state,direct_persistence_control,action_history,outcome_history,mech_task_holdout,,,0.0,0.11805555555555557,0.2960973000739978,0.2777777777777778,18,0.1,0,0.0,,,,ca2fa703aadb36dfd01ddb87ac60fdbc20224d742b0c0671a8a81a792a2e6354
das_002_outcome_history_outcome_history_L30_r2__persistence_state,persistence_state,direct_persistence_control,contextual_outcome_history,dual_history,mech_pair_test,,,0.0,0.10416666666666666,0.1692508000965825,0.4444444444444444,18,0.1,0,0.0,,,,52084ab2af7ee287ac4f291178d4ed78ace1e52256fe1681398d918762e80e52
das_002_outcome_history_outcome_history_L30_r2__persistence_state,persistence_state,direct_persistence_control,contextual_outcome_history,dual_history,mech_task_holdout,0.2908142136155407,0.3632896660357094,0.23020390814835576,0.0009314533201777648,0.5896351455637772,0.5,18,0.1,12,0.6666666666666666,0.15982930811265228,1.0402221195526806e-08,0.7598572734751858,5d1e8a6aa7071284bd3588050ec5c960c35766543da57144d025192b9339b3c6
das_002_outcome_history_outcome_history_L30_r2__persistence_state,persistence_state,direct_persistence_control,contextual_outcome_history,latent_context,mech_pair_test,0.16205642693151123,-0.008776148045674885,-0.004994455044033313,0.10948457769054383,0.9980155064596636,0.5,18,0.1,18,1.0,0.08559798061444646,1.1698410906646473e-08,0.32633082574219097,52084ab2af7ee287ac4f291178d4ed78ace1e52256fe1681398d918762e80e52
das_002_outcome_history_outcome_history_L30_r2__persistence_state,persistence_state,direct_persistence_control,contextual_outcome_history,latent_context,mech_task_holdout,0.2463548803493193,0.36664211128701807,0.35998846535208145,-0.1615699362951257,0.7437929062664292,0.5,18,0.1,18,1.0,0.12905701736318909,8.47965508921078e-09,0.6963849324260633,5d1e8a6aa7071284bd3588050ec5c960c35766543da57144d025192b9339b3c6
das_002_outcome_history_outcome_history_L30_r2__persistence_state,persistence_state,direct_persistence_control,contextual_outcome_history,outcome_history,mech_pair_test,,,0.0,0.10416666666666666,0.1692508000965825,0.4444444444444444,18,0.1,0,0.0,,,,52084ab2af7ee287ac4f291178d4ed78ace1e52256fe1681398d918762e80e52
das_002_outcome_history_outcome_history_L30_r2__persistence_state,persistence_state,direct_persistence_control,contextual_outcome_history,outcome_history,mech_task_holdout,0.28975172630167034,0.3650090382791896,0.23065233323338113,-0.002079507129495853,0.5988391716428554,0.5,18,0.1,12,0.6666666666666666,0.1584838984292828,1.0047554455105967e-08,0.7511860452045848,5d1e8a6aa7071284bd3588050ec5c960c35766543da57144d025192b9339b3c6
das_002_outcome_history_outcome_history_L30_r2__persistence_state,persistence_state,direct_persistence_control,outcome_history,dual_history,mech_pair_test,0.388367678162976,0.2626502554333524,0.3446321179819767,-0.08247132290871319,0.9219972128281974,0.6666666666666666,24,0.1,24,1.0,0.521346938768817,1.0962441565620651e-08,0.8089089032540908,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a
das_002_outcome_history_outcome_history_L30_r2__persistence_state,persistence_state,direct_persistence_control,outcome_history,dual_history,mech_task_holdout,0.18558228348133377,0.1723195108394094,0.0918975044948547,0.05186622121563823,0.6318688659049545,0.5,18,0.1,12,0.6666666666666666,0.22247126718416416,-0.09525722613931689,0.6234244146794379,6b93e1e1c0f52e231530074aa9e596037258b9f343d6a82f8f1c60f2255b79e2
das_002_outcome_history_outcome_history_L30_r2__persistence_state,persistence_state,direct_persistence_control,outcome_history,latent_context,mech_pair_test,0.38214556961843227,0.30388784030304794,0.34911525272886,-0.1088536668801102,0.9805938510141108,0.6666666666666666,24,0.1,24,1.0,0.5062348823145382,9.381163401656067e-09,0.779078081945016,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a
das_002_outcome_history_outcome_history_L30_r2__persistence_state,persistence_state,direct_persistence_control,outcome_history,latent_context,mech_task_holdout,0.13679180258103119,0.05005777908254601,0.02474912341395933,0.08969203264852316,0.6799474166069361,0.4444444444444444,18,0.1,13,0.7222222222222222,1.0038851971927443e-08,-0.29657382417290346,0.634001912170586,6b93e1e1c0f52e231530074aa9e596037258b9f343d6a82f8f1c60f2255b79e2
das_002_outcome_history_outcome_history_L30_r2__persistence_state,persistence_state,direct_persistence_control,outcome_history,outcome_history,mech_pair_test,0.3891295593457774,0.2628788120191811,0.35004869261755023,-0.08746552235829715,0.9180517158327501,0.6666666666666666,24,0.1,24,1.0,0.5224547467401159,1.0945955253305328e-08,0.8080186395454471,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a
das_002_outcome_history_outcome_history_L30_r2__persistence_state,persistence_state,direct_persistence_control,outcome_history,outcome_history,mech_task_holdout,0.18569262190546576,0.17346472624952156,0.09225183759420245,0.0505623712276858,0.6412085318851217,0.5,18,0.1,12,0.6666666666666666,0.21919512637041683,-0.09430040177875346,0.6180727395528458,6b93e1e1c0f52e231530074aa9e596037258b9f343d6a82f8f1c60f2255b79e2
