artifact_id,random_index,layer,rank,row_set_sha256,maximum_intervention_norm_error,global_cfr,correlation,slope,intercept,rmse,sign_accuracy,examples
das_001_outcome_history_dual_history_L28_r2,64,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.020226001739501953,0.0071442527130261,0.09121850402614391,0.025205701658178606,-0.023679076775360602,1.1747013595703606,0.20833333333333334,24
das_001_outcome_history_dual_history_L28_r2,65,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.022875070571899414,0.0020467315639373096,-0.012408701144798969,-0.004123852616262218,0.009934542639834563,1.1777130753838565,0.25,24
das_001_outcome_history_dual_history_L28_r2,66,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.01925826072692871,0.04871149713243195,0.104026601380157,0.033954837264718644,-0.007664501272041516,1.1498482228034181,0.3333333333333333,24
das_001_outcome_history_dual_history_L28_r2,67,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.017788410186767578,-0.014902975315635336,-0.034554426341687115,-0.010560346727663294,0.006894526208092247,1.1876723809774556,0.20833333333333334,24
das_001_outcome_history_dual_history_L28_r2,68,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.02194809913635254,0.04574463891114888,0.26543474107159853,0.09789347995939776,-0.08615077062010713,1.1516398879521044,0.375,24
das_001_outcome_history_dual_history_L28_r2,69,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.018250226974487305,0.05178464449041975,0.154408955091713,0.036343889150609605,-0.010402513589039954,1.1479894220757343,0.2916666666666667,24
das_001_outcome_history_dual_history_L28_r2,70,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.018924236297607422,0.011616215361284321,-0.1495836504567446,-0.05630762264033264,0.08015727962130882,1.1720528634073413,0.3333333333333333,24
das_001_outcome_history_dual_history_L28_r2,71,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.022417068481445312,-0.00933724589673135,0.3856721186224155,0.12248249643939871,-0.15078975184255583,1.1844113053473952,0.20833333333333334,24
das_001_outcome_history_dual_history_L28_r2,72,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.02313399314880371,0.052616822875520164,0.011549396604889111,0.004123852616262182,0.03173212402683217,1.1474855588573831,0.375,24
das_001_outcome_history_dual_history_L28_r2,73,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.021188735961914062,0.14729220609625926,0.3585294787058279,0.10957194223925446,-0.037035064931456606,1.0886405589925323,0.5833333333333334,24
das_001_outcome_history_dual_history_L28_r2,74,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.021245479583740234,0.00997848603170981,-0.07907719069749082,-0.02289306016303964,0.036653635846937364,1.1730234938921806,0.25,24
das_001_outcome_history_dual_history_L28_r2,75,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.015538454055786133,0.030215528980158668,0.04327807977871602,0.013450828987569934,0.005417788924564093,1.1609726988877156,0.25,24
das_001_outcome_history_dual_history_L28_r2,76,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.0202178955078125,-0.00017245575063817853,-0.10744477534489012,-0.03283672171252519,0.042841399835450884,1.1790218112941775,0.25,24
das_001_outcome_history_dual_history_L28_r2,77,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.014268040657043457,0.023961334689999725,0.13448675988149447,0.0474820766430405,-0.03879261706938589,1.1647102715502333,0.375,24
das_001_outcome_history_dual_history_L28_r2,78,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.0159224271774292,0.07485028617675726,0.37151913184333424,0.1154681615632299,-0.09066752433537759,1.1339408572855674,0.375,24
das_001_outcome_history_dual_history_L28_r2,79,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.021013975143432617,0.011046634786010201,-0.0839759366855132,-0.021698534220094177,0.035284629688438165,1.1723905269774595,0.20833333333333334,24
das_001_outcome_history_dual_history_L28_r2,80,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.016349315643310547,-0.06034759203981732,-0.139464679351853,-0.037538415093555016,0.011771519747539084,1.213971585237457,0.041666666666666664,24
das_001_outcome_history_dual_history_L28_r2,81,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.022028207778930664,-0.04274864288889191,0.14041127354593594,0.03164219576957968,-0.06230572701028497,1.2038550834736759,0.041666666666666664,24
das_001_outcome_history_dual_history_L28_r2,82,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.01631784439086914,-0.020677731089708162,0.06080157718714485,0.01930948233420323,-0.03254661737143976,1.191046491406516,0.16666666666666666,24
das_001_outcome_history_dual_history_L28_r2,83,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.016577839851379395,0.04184225683816467,0.37671978509808024,0.1447977158376706,-0.14511447708390598,1.1539922737836261,0.375,24
das_001_outcome_history_dual_history_L28_r2,84,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.019216299057006836,-0.0416568103640691,-0.04910565661197315,-0.015262040108693089,-0.003342020546486227,1.2032246571507095,0.125,24
das_001_outcome_history_dual_history_L28_r2,85,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.020181894302368164,0.03115237882954569,0.04769012118327723,0.013450828987569982,0.005417788924564033,1.1604117908007026,0.2916666666666667,24
das_001_outcome_history_dual_history_L28_r2,86,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.023899316787719727,0.06611430676219654,0.35625886386642813,0.11839748823654658,-0.09923306081671289,1.1392820514592608,0.375,24
