job_index,prompt_id,direction_id,control_role,alpha,p_eos,eos_logit,baseline_p_eos,baseline_eos_logit,delta_eos_logit
60,open_ended_04,random_049,random_subspace,1.0,7.856105526116153e-07,-14.056803861835082,8.114208753795538e-07,-14.024478147477753,-0.032325714357329005
60,open_ended_04,random_049,random_subspace,2.0,7.661044492124347e-07,-14.081946553722608,8.114208753795538e-07,-14.024478147477753,-0.05746840624485472
60,open_ended_05,random_049,random_subspace,-2.0,3.016515481846227e-09,-19.619163482657108,2.6912574391246835e-09,-19.73325730037315,0.11409381771604288
60,open_ended_05,random_049,random_subspace,-1.0,2.7656297252320883e-09,-19.705997476409586,2.6912574391246835e-09,-19.73325730037315,0.027259823963564855
60,open_ended_05,random_049,random_subspace,0.0,2.6912574391246835e-09,-19.73325730037315,2.6912574391246835e-09,-19.73325730037315,0.0
60,open_ended_05,random_049,random_subspace,1.0,2.5118025437365077e-09,-19.80226519411864,2.6912574391246835e-09,-19.73325730037315,-0.06900789374548921
60,open_ended_05,random_049,random_subspace,2.0,2.4732897951906807e-09,-19.817716669139514,2.6912574391246835e-09,-19.73325730037315,-0.08445936876636395
60,open_ended_06,random_049,random_subspace,-2.0,4.869695202636137e-10,-21.44281958104531,4.5706607942896937e-10,-21.506193141093497,0.06337356004818773
60,open_ended_06,random_049,random_subspace,-1.0,4.715173251845783e-10,-21.475065269234463,4.5706607942896937e-10,-21.506193141093497,0.03112787185903443
60,open_ended_06,random_049,random_subspace,0.0,4.5706607942896937e-10,-21.506193141093497,4.5706607942896937e-10,-21.506193141093497,0.0
60,open_ended_06,random_049,random_subspace,1.0,4.4653519770676553e-10,-21.529502888022087,4.5706607942896937e-10,-21.506193141093497,-0.023309746928589448
60,open_ended_06,random_049,random_subspace,2.0,4.4658884923443054e-10,-21.529382744514724,4.5706607942896937e-10,-21.506193141093497,-0.023189603421226224
61,open_ended_01,random_050,random_subspace,-2.0,2.6143034403958154e-09,-19.76226814308376,2.886769046028803e-09,-19.66312793449059,-0.09914020859316963
61,open_ended_01,random_050,random_subspace,-1.0,2.746348481963423e-09,-19.712993629602575,2.886769046028803e-09,-19.66312793449059,-0.04986569511198624
61,open_ended_01,random_050,random_subspace,0.0,2.886769046028803e-09,-19.66312793449059,2.886769046028803e-09,-19.66312793449059,0.0
61,open_ended_01,random_050,random_subspace,1.0,3.0374152082401906e-09,-19.612258940614613,2.886769046028803e-09,-19.66312793449059,0.05086899387597654
61,open_ended_01,random_050,random_subspace,2.0,3.1343234674352516e-09,-19.580852482876505,2.886769046028803e-09,-19.66312793449059,0.082275451614084
61,open_ended_02,random_050,random_subspace,-2.0,1.2171591734499998e-08,-18.224161134668048,1.3520476294104355e-08,-18.119060524577765,-0.10510061009028249
61,open_ended_02,random_050,random_subspace,-1.0,1.2972690477397464e-08,-18.160419408653713,1.3520476294104355e-08,-18.119060524577765,-0.041358884075947344
61,open_ended_02,random_050,random_subspace,0.0,1.3520476294104355e-08,-18.119060524577765,1.3520476294104355e-08,-18.119060524577765,0.0
61,open_ended_02,random_050,random_subspace,1.0,1.3977388135799629e-08,-18.085824932244638,1.3520476294104355e-08,-18.119060524577765,0.033235592333127784
61,open_ended_02,random_050,random_subspace,2.0,1.4476000842478243e-08,-18.05077365857064,1.3520476294104355e-08,-18.119060524577765,0.0682868660071243
61,open_ended_03,random_050,random_subspace,-2.0,6.435738608701058e-10,-21.163984314928577,8.049070854276863e-10,-20.94029426619565,-0.22369004873292653
61,open_ended_03,random_050,random_subspace,-1.0,7.170798954625468e-10,-21.055833850606977,8.049070854276863e-10,-20.94029426619565,-0.1155395844113265
61,open_ended_03,random_050,random_subspace,0.0,8.049070854276863e-10,-20.94029426619565,8.049070854276863e-10,-20.94029426619565,0.0
61,open_ended_03,random_050,random_subspace,1.0,8.491384262399038e-10,-20.886798895839686,8.049070854276863e-10,-20.94029426619565,0.05349537035596441
61,open_ended_03,random_050,random_subspace,2.0,9.553131619099986e-10,-20.768981910015572,8.049070854276863e-10,-20.94029426619565,0.17131235618007778
61,open_ended_04,random_050,random_subspace,-2.0,7.590176096528012e-07,-14.09124009967844,8.114208753795538e-07,-14.024478147477753,-0.0667619522006877
61,open_ended_04,random_050,random_subspace,-1.0,7.613577963638818e-07,-14.088161662170286,8.114208753795538e-07,-14.024478147477753,-0.0636835146925332
61,open_ended_04,random_050,random_subspace,0.0,8.114208753795538e-07,-14.024478147477753,8.114208753795538e-07,-14.024478147477753,0.0
61,open_ended_04,random_050,random_subspace,1.0,8.649911933389376e-07,-13.960545646185846,8.114208753795538e-07,-14.024478147477753,0.06393250129190697
61,open_ended_04,random_050,random_subspace,2.0,8.934640618463163e-07,-13.928158831463834,8.114208753795538e-07,-14.024478147477753,0.09631931601391841
61,open_ended_05,random_050,random_subspace,-2.0,2.547166477739893e-09,-19.788284278252945,2.6912574391246835e-09,-19.73325730037315,-0.055026977879794714
61,open_ended_05,random_050,random_subspace,-1.0,2.556877376491684e-09,-19.78447909523679,2.6912574391246835e-09,-19.73325730037315,-0.05122179486363976
61,open_ended_05,random_050,random_subspace,0.0,2.6912574391246835e-09,-19.73325730037315,2.6912574391246835e-09,-19.73325730037315,0.0
61,open_ended_05,random_050,random_subspace,1.0,2.8277067354309793e-09,-19.683799791804283,2.6912574391246835e-09,-19.73325730037315,0.049457508568867325
61,open_ended_05,random_050,random_subspace,2.0,2.998463255465822e-09,-19.625165924701818,2.6912574391246835e-09,-19.73325730037315,0.1080913756713322
61,open_ended_06,random_050,random_subspace,-2.0,4.373850726047124e-10,-21.550207135392096,4.5706607942896937e-10,-21.506193141093497,-0.04401399429859865
61,open_ended_06,random_050,random_subspace,-1.0,4.541063913787724e-10,-21.512689602642954,4.5706607942896937e-10,-21.506193141093497,-0.006496461549456711
61,open_ended_06,random_050,random_subspace,0.0,4.5706607942896937e-10,-21.506193141093497,4.5706607942896937e-10,-21.506193141093497,0.0
61,open_ended_06,random_050,random_subspace,1.0,4.3504297386753876e-10,-21.555576298784192,4.5706607942896937e-10,-21.506193141093497,-0.0493831576906949
61,open_ended_06,random_050,random_subspace,2.0,4.917389828662522e-10,-21.433073062350992,4.5706607942896937e-10,-21.506193141093497,0.07312007874250526
61,open_ended_01,random_051,random_subspace,-2.0,3.0363669356603395e-09,-19.61260412013163,2.886769046028803e-09,-19.66312793449059,0.050523814358960806
61,open_ended_01,random_051,random_subspace,-1.0,2.8229323323358813e-09,-19.685489655264856,2.886769046028803e-09,-19.66312793449059,-0.022361720774267013
61,open_ended_01,random_051,random_subspace,0.0,2.886769046028803e-09,-19.66312793449059,2.886769046028803e-09,-19.66312793449059,0.0
61,open_ended_01,random_051,random_subspace,1.0,2.90059509744367e-09,-19.658349912090202,2.886769046028803e-09,-19.66312793449059,0.004778022400387272
61,open_ended_01,random_051,random_subspace,2.0,2.9258491185402136e-09,-19.64968109852792,2.886769046028803e-09,-19.66312793449059,0.013446835962668047
61,open_ended_02,random_051,random_subspace,-2.0,1.3628442374624683e-08,-18.111106863331035,1.3520476294104355e-08,-18.119060524577765,0.007953661246730803
61,open_ended_02,random_051,random_subspace,-1.0,1.3470976334417628e-08,-18.12272835354047,1.3520476294104355e-08,-18.119060524577765,-0.003667828962704789
61,open_ended_02,random_051,random_subspace,0.0,1.3520476294104355e-08,-18.119060524577765,1.3520476294104355e-08,-18.119060524577765,0.0
61,open_ended_02,random_051,random_subspace,1.0,1.3242059004880957e-08,-18.139867771322717,1.3520476294104355e-08,-18.119060524577765,-0.020807246744951158
61,open_ended_02,random_051,random_subspace,2.0,1.3326561187909647e-08,-18.133506698111237,1.3520476294104355e-08,-18.119060524577765,-0.014446173533471551
61,open_ended_03,random_051,random_subspace,-2.0,8.206619273032345e-10,-20.92090987206464,8.049070854276863e-10,-20.94029426619565,0.01938439413100923
61,open_ended_03,random_051,random_subspace,-1.0,8.02309052527761e-10,-20.943527229209842,8.049070854276863e-10,-20.94029426619565,-0.0032329630141916255
61,open_ended_03,random_051,random_subspace,0.0,8.049070854276863e-10,-20.94029426619565,8.049070854276863e-10,-20.94029426619565,0.0
61,open_ended_03,random_051,random_subspace,1.0,8.077723490096389e-10,-20.936740842572817,8.049070854276863e-10,-20.94029426619565,0.003553423622832952
61,open_ended_03,random_051,random_subspace,2.0,7.408181845747208e-10,-21.02326588494494,8.049070854276863e-10,-20.94029426619565,-0.0829716187492906
61,open_ended_04,random_051,random_subspace,-2.0,8.45185752496036e-07,-13.983708563122104,8.114208753795538e-07,-14.024478147477753,0.04076958435564926
61,open_ended_04,random_051,random_subspace,-1.0,8.140872296280577e-07,-14.021197500892484,8.114208753795538e-07,-14.024478147477753,0.0032806465852690536
61,open_ended_04,random_051,random_subspace,0.0,8.114208753795538e-07,-14.024478147477753,8.114208753795538e-07,-14.024478147477753,0.0
61,open_ended_04,random_051,random_subspace,1.0,8.087586707006267e-07,-14.02776446131617,8.114208753795538e-07,-14.024478147477753,-0.0032863138384175983
61,open_ended_04,random_051,random_subspace,2.0,8.018084827199345e-07,-14.036395255389337,8.114208753795538e-07,-14.024478147477753,-0.011917107911584068
61,open_ended_05,random_051,random_subspace,-2.0,2.8800211104851314e-09,-19.66546820991584,2.6912574391246835e-09,-19.73325730037315,0.06778909045731041
61,open_ended_05,random_051,random_subspace,-1.0,2.6494981764102477e-09,-19.74889557962341,2.6912574391246835e-09,-19.73325730037315,-0.015638279250261178
61,open_ended_05,random_051,random_subspace,0.0,2.6912574391246835e-09,-19.73325730037315,2.6912574391246835e-09,-19.73325730037315,0.0
61,open_ended_05,random_051,random_subspace,1.0,2.7315436579300467e-09,-19.718398942355137,2.6912574391246835e-09,-19.73325730037315,0.014858358018013718
61,open_ended_05,random_051,random_subspace,2.0,2.656359576747036e-09,-19.746309229027904,2.6912574391246835e-09,-19.73325730037315,-0.013051928654753908
61,open_ended_06,random_051,random_subspace,-2.0,4.735822844992299e-10,-21.47069543862527,4.5706607942896937e-10,-21.506193141093497,0.03549770246822703
61,open_ended_06,random_051,random_subspace,-1.0,4.684131416077264e-10,-21.481670427751567,4.5706607942896937e-10,-21.506193141093497,0.02452271334193057
61,open_ended_06,random_051,random_subspace,0.0,4.5706607942896937e-10,-21.506193141093497,4.5706607942896937e-10,-21.506193141093497,0.0
61,open_ended_06,random_051,random_subspace,1.0,4.255987229306868e-10,-21.577524178112803,4.5706607942896937e-10,-21.506193141093497,-0.07133103701930565
61,open_ended_06,random_051,random_subspace,2.0,4.2132206057310384e-10,-21.587623584795352,4.5706607942896937e-10,-21.506193141093497,-0.08143044370185493
61,open_ended_01,random_052,random_subspace,-2.0,3.117022639997913e-09,-19.586387569676948,2.886769046028803e-09,-19.66312793449059,0.07674036481364155
61,open_ended_01,random_052,random_subspace,-1.0,2.9237738896625842e-09,-19.65039062424192,2.886769046028803e-09,-19.66312793449059,0.012737310248670752
61,open_ended_01,random_052,random_subspace,0.0,2.886769046028803e-09,-19.66312793449059,2.886769046028803e-09,-19.66312793449059,0.0
61,open_ended_01,random_052,random_subspace,1.0,2.867173831688774e-09,-19.669939017105065,2.886769046028803e-09,-19.66312793449059,-0.0068110826144760495
61,open_ended_01,random_052,random_subspace,2.0,2.842182045270647e-09,-19.67869375114276,2.886769046028803e-09,-19.66312793449059,-0.015565816652170383
61,open_ended_02,random_052,random_subspace,-2.0,1.4281885896139102e-08,-18.064273808917015,1.3520476294104355e-08,-18.119060524577765,0.05478671566075022
61,open_ended_02,random_052,random_subspace,-1.0,1.4245647328436917e-08,-18.06681441328166,1.3520476294104355e-08,-18.119060524577765,0.05224611129610679
61,open_ended_02,random_052,random_subspace,0.0,1.3520476294104355e-08,-18.119060524577765,1.3520476294104355e-08,-18.119060524577765,0.0
61,open_ended_02,random_052,random_subspace,1.0,1.2920586378584176e-08,-18.16444394136192,1.3520476294104355e-08,-18.119060524577765,-0.04538341678415492
61,open_ended_02,random_052,random_subspace,2.0,1.2486069955741641e-08,-18.198652205102093,1.3520476294104355e-08,-18.119060524577765,-0.0795916805243273
61,open_ended_03,random_052,random_subspace,-2.0,8.175373156227295e-10,-20.924724567359664,8.049070854276863e-10,-20.94029426619565,0.01556969883598569
61,open_ended_03,random_052,random_subspace,-1.0,8.142646557018907e-10,-20.9287356721001,8.049070854276863e-10,-20.94029426619565,0.01155859409555049
61,open_ended_03,random_052,random_subspace,0.0,8.049070854276863e-10,-20.94029426619565,8.049070854276863e-10,-20.94029426619565,0.0
61,open_ended_03,random_052,random_subspace,1.0,7.604053497978214e-10,-20.997169469073857,8.049070854276863e-10,-20.94029426619565,-0.056875202878206466
61,open_ended_03,random_052,random_subspace,2.0,7.814681124429512e-10,-20.969846769134072,8.049070854276863e-10,-20.94029426619565,-0.029552502938422265
61,open_ended_04,random_052,random_subspace,-2.0,8.923425980356114e-07,-13.929414807247419,8.114208753795538e-07,-14.024478147477753,0.09506334023033425
61,open_ended_04,random_052,random_subspace,-1.0,8.351080964530411e-07,-13.995703828535934,8.114208753795538e-07,-14.024478147477753,0.028774318941819033
61,open_ended_04,random_052,random_subspace,0.0,8.114208753795538e-07,-14.024478147477753,8.114208753795538e-07,-14.024478147477753,0.0
61,open_ended_04,random_052,random_subspace,1.0,7.632509095856221e-07,-14.085678250353947,8.114208753795538e-07,-14.024478147477753,-0.06120010287619415
61,open_ended_04,random_052,random_subspace,2.0,7.643981803084898e-07,-14.084176240733465,8.114208753795538e-07,-14.024478147477753,-0.059698093255711626
61,open_ended_05,random_052,random_subspace,-2.0,2.7326430007690306e-09,-19.71799656120475,2.6912574391246835e-09,-19.73325730037315,0.015260739168400761
61,open_ended_05,random_052,random_subspace,-1.0,2.6661712837494633e-09,-19.742622367119587,2.6912574391246835e-09,-19.73325730037315,-0.009365066746436668
61,open_ended_05,random_052,random_subspace,0.0,2.6912574391246835e-09,-19.73325730037315,2.6912574391246835e-09,-19.73325730037315,0.0
61,open_ended_05,random_052,random_subspace,1.0,2.7039044336873985e-09,-19.72856901925758,2.6912574391246835e-09,-19.73325730037315,0.004688281115569737
61,open_ended_05,random_052,random_subspace,2.0,2.750883298929807e-09,-19.71134377447976,2.6912574391246835e-09,-19.73325730037315,0.021913525893388908
61,open_ended_06,random_052,random_subspace,-2.0,5.432734262456052e-10,-21.333408374775157,4.5706607942896937e-10,-21.506193141093497,0.1727847663183404
61,open_ended_06,random_052,random_subspace,-1.0,4.8722498258158e-10,-21.442295122483493,4.5706607942896937e-10,-21.506193141093497,0.06389801861000421
61,open_ended_06,random_052,random_subspace,0.0,4.5706607942896937e-10,-21.506193141093497,4.5706607942896937e-10,-21.506193141093497,0.0
61,open_ended_06,random_052,random_subspace,1.0,4.1049749710531103e-10,-21.613651283829757,4.5706607942896937e-10,-21.506193141093497,-0.10745814273625953
61,open_ended_06,random_052,random_subspace,2.0,3.879202514767144e-10,-21.670221334474213,4.5706607942896937e-10,-21.506193141093497,-0.16402819338071595
61,open_ended_01,random_053,random_subspace,-2.0,2.5070499010126923e-09,-19.804159110789303,2.886769046028803e-09,-19.66312793449059,-0.1410311762987142
61,open_ended_01,random_053,random_subspace,-1.0,2.649346519945084e-09,-19.748952820955925,2.886769046028803e-09,-19.66312793449059,-0.08582488646533548
61,open_ended_01,random_053,random_subspace,0.0,2.886769046028803e-09,-19.66312793449059,2.886769046028803e-09,-19.66312793449059,0.0
61,open_ended_01,random_053,random_subspace,1.0,3.179931207242248e-09,-19.56640627015108,2.886769046028803e-09,-19.66312793449059,0.09672166433950835
61,open_ended_01,random_053,random_subspace,2.0,3.532318659793532e-09,-19.461311333962435,2.886769046028803e-09,-19.66312793449059,0.2018166005281543
61,open_ended_02,random_053,random_subspace,-2.0,1.1910996633446302e-08,-18.245803764779094,1.3520476294104355e-08,-18.119060524577765,-0.12674324020132843
61,open_ended_02,random_053,random_subspace,-1.0,1.2341519806113865e-08,-18.21029665276208,1.3520476294104355e-08,-18.119060524577765,-0.09123612818431326
61,open_ended_02,random_053,random_subspace,0.0,1.3520476294104355e-08,-18.119060524577765,1.3520476294104355e-08,-18.119060524577765,0.0
61,open_ended_02,random_053,random_subspace,1.0,1.4639657486270607e-08,-18.039531709793817,1.3520476294104355e-08,-18.119060524577765,0.07952881478394858
61,open_ended_02,random_053,random_subspace,2.0,1.6544984049460254e-08,-17.917182843098413,1.3520476294104355e-08,-18.119060524577765,0.2018776814793526
61,open_ended_03,random_053,random_subspace,-2.0,6.72553235325779e-10,-21.119939846577285,8.049070854276863e-10,-20.94029426619565,-0.17964558038163503
61,open_ended_03,random_053,random_subspace,-1.0,7.680418523392518e-10,-20.987176888264244,8.049070854276863e-10,-20.94029426619565,-0.04688262206859406
61,open_ended_03,random_053,random_subspace,0.0,8.049070854276863e-10,-20.94029426619565,8.049070854276863e-10,-20.94029426619565,0.0
61,open_ended_03,random_053,random_subspace,1.0,8.422058606072369e-10,-20.894996640694483,8.049070854276863e-10,-20.94029426619565,0.045297625501167005
61,open_ended_03,random_053,random_subspace,2.0,9.212424156856969e-10,-20.805297904171898,8.049070854276863e-10,-20.94029426619565,0.13499636202375243
61,open_ended_04,random_053,random_subspace,-2.0,7.149436669351417e-07,-14.151061369915677,8.114208753795538e-07,-14.024478147477753,-0.1265832224379242
61,open_ended_04,random_053,random_subspace,-1.0,7.642319701517408e-07,-14.084393703779567,8.114208753795538e-07,-14.024478147477753,-0.059915556301813666
61,open_ended_04,random_053,random_subspace,0.0,8.114208753795538e-07,-14.024478147477753,8.114208753795538e-07,-14.024478147477753,0.0
61,open_ended_04,random_053,random_subspace,1.0,8.64512799125805e-07,-13.96109886218432,8.114208753795538e-07,-14.024478147477753,0.06337928529343273
61,open_ended_04,random_053,random_subspace,2.0,9.200902013617451e-07,-13.898793206660375,8.114208753795538e-07,-14.024478147477753,0.12568494081737747
61,open_ended_05,random_053,random_subspace,-2.0,2.2584771830480577e-09,-19.90857506132821,2.6912574391246835e-09,-19.73325730037315,-0.17531776095506046
61,open_ended_05,random_053,random_subspace,-1.0,2.460008419191695e-09,-19.82310106211234,2.6912574391246835e-09,-19.73325730037315,-0.08984376173918918
61,open_ended_05,random_053,random_subspace,0.0,2.6912574391246835e-09,-19.73325730037315,2.6912574391246835e-09,-19.73325730037315,0.0
61,open_ended_05,random_053,random_subspace,1.0,2.9382924982002123e-09,-19.645437204302358,2.6912574391246835e-09,-19.73325730037315,0.08782009607079289
61,open_ended_05,random_053,random_subspace,2.0,3.4845863972066127e-09,-19.474916477151403,2.6912574391246835e-09,-19.73325730037315,0.25834082322174723
61,open_ended_06,random_053,random_subspace,-2.0,3.9675535079553015e-10,-21.647701269649033,4.5706607942896937e-10,-21.506193141093497,-0.14150812855553596
61,open_ended_06,random_053,random_subspace,-1.0,4.3382986092410647e-10,-21.558368683776898,4.5706607942896937e-10,-21.506193141093497,-0.05217554268340052
61,open_ended_06,random_053,random_subspace,0.0,4.5706607942896937e-10,-21.506193141093497,4.5706607942896937e-10,-21.506193141093497,0.0
61,open_ended_06,random_053,random_subspace,1.0,5.214106924000816e-10,-21.374483107021568,4.5706607942896937e-10,-21.506193141093497,0.13171003407192927
61,open_ended_06,random_053,random_subspace,2.0,5.440718431337643e-10,-21.331939812664167,4.5706607942896937e-10,-21.506193141093497,0.17425332842933017
61,open_ended_01,random_054,random_subspace,-2.0,2.567007051368364e-09,-19.780525185564542,2.886769046028803e-09,-19.66312793449059,-0.11739725107395316
61,open_ended_01,random_054,random_subspace,-1.0,2.7431605875705145e-09,-19.71415507945889,2.886769046028803e-09,-19.66312793449059,-0.05102714496830174
61,open_ended_01,random_054,random_subspace,0.0,2.886769046028803e-09,-19.66312793449059,2.886769046028803e-09,-19.66312793449059,0.0
61,open_ended_01,random_054,random_subspace,1.0,2.942975863007291e-09,-19.64384456627833,2.886769046028803e-09,-19.66312793449059,0.0192833682122604
61,open_ended_01,random_054,random_subspace,2.0,3.3099372132028293e-09,-19.526336613248308,2.886769046028803e-09,-19.66312793449059,0.13679132124228133
61,open_ended_02,random_054,random_subspace,-2.0,1.2139086180695813e-08,-18.226835315427955,1.3520476294104355e-08,-18.119060524577765,-0.10777479085018982
61,open_ended_02,random_054,random_subspace,-1.0,1.2987618980275784e-08,-18.159269306437714,1.3520476294104355e-08,-18.119060524577765,-0.04020878185994903
61,open_ended_02,random_054,random_subspace,0.0,1.3520476294104355e-08,-18.119060524577765,1.3520476294104355e-08,-18.119060524577765,0.0
61,open_ended_02,random_054,random_subspace,1.0,1.3855553149255684e-08,-18.0945797214115,1.3520476294104355e-08,-18.119060524577765,0.02448080316626644
61,open_ended_02,random_054,random_subspace,2.0,1.4469542009010183e-08,-18.05121993340486,1.3520476294104355e-08,-18.119060524577765,0.06784059117290653
61,open_ended_03,random_054,random_subspace,-2.0,7.705215909759033e-10,-20.983953438758142,8.049070854276863e-10,-20.94029426619565,-0.04365917256249219
61,open_ended_03,random_054,random_subspace,-1.0,7.86526899165807e-10,-20.963394192127698,8.049070854276863e-10,-20.94029426619565,-0.023099925932047682
61,open_ended_03,random_054,random_subspace,0.0,8.049070854276863e-10,-20.94029426619565,8.049070854276863e-10,-20.94029426619565,0.0
61,open_ended_03,random_054,random_subspace,1.0,7.877354879504139e-10,-20.96185875682429,8.049070854276863e-10,-20.94029426619565,-0.02156449062864141
61,open_ended_03,random_054,random_subspace,2.0,7.886977182458565e-10,-20.9606379877972,8.049070854276863e-10,-20.94029426619565,-0.020343721601548737
61,open_ended_04,random_054,random_subspace,-2.0,7.362623932749557e-07,-14.121678532888545,8.114208753795538e-07,-14.024478147477753,-0.09720038541079212
61,open_ended_04,random_054,random_subspace,-1.0,7.634204735040839e-07,-14.085456114732004,8.114208753795538e-07,-14.024478147477753,-0.0609779672542512
61,open_ended_04,random_054,random_subspace,0.0,8.114208753795538e-07,-14.024478147477753,8.114208753795538e-07,-14.024478147477753,0.0
61,open_ended_04,random_054,random_subspace,1.0,8.646266564937832e-07,-13.960967169548182,8.114208753795538e-07,-14.024478147477753,0.06351097792957106
61,open_ended_04,random_054,random_subspace,2.0,8.929665682444465e-07,-13.928715801379957,8.114208753795538e-07,-14.024478147477753,0.09576234609779632
61,open_ended_05,random_054,random_subspace,-2.0,2.5966766514784467e-09,-19.76903341790056,2.6912574391246835e-09,-19.73325730037315,-0.0357761175274085
61,open_ended_05,random_054,random_subspace,-1.0,2.60136112650855e-09,-19.767231016105676,2.6912574391246835e-09,-19.73325730037315,-0.03397371573252528
61,open_ended_05,random_054,random_subspace,0.0,2.6912574391246835e-09,-19.73325730037315,2.6912574391246835e-09,-19.73325730037315,0.0
61,open_ended_05,random_054,random_subspace,1.0,2.8518534200827617e-09,-19.675296728346204,2.6912574391246835e-09,-19.73325730037315,0.05796057202694627
61,open_ended_05,random_054,random_subspace,2.0,2.854411151886893e-09,-19.67440026378503,2.6912574391246835e-09,-19.73325730037315,0.058857036588118916
61,open_ended_06,random_054,random_subspace,-2.0,4.184325941292144e-10,-21.594505303955128,4.5706607942896937e-10,-21.506193141093497,-0.08831216286163013
61,open_ended_06,random_054,random_subspace,-1.0,4.385412033514058e-10,-21.547567343778788,4.5706607942896937e-10,-21.506193141093497,-0.04137420268529013
61,open_ended_06,random_054,random_subspace,0.0,4.5706607942896937e-10,-21.506193141093497,4.5706607942896937e-10,-21.506193141093497,0.0
61,open_ended_06,random_054,random_subspace,1.0,4.931554609122202e-10,-21.430196654564874,4.5706607942896937e-10,-21.506193141093497,0.07599648652862356
61,open_ended_06,random_054,random_subspace,2.0,5.205441633293617e-10,-21.376146383057332,4.5706607942896937e-10,-21.506193141093497,0.1300467580361655
61,open_ended_01,random_055,random_subspace,-2.0,2.721371572533826e-09,-19.722129826402742,2.886769046028803e-09,-19.66312793449059,-0.059001891912153326
61,open_ended_01,random_055,random_subspace,-1.0,2.803080434432559e-09,-19.69254686653488,2.886769046028803e-09,-19.66312793449059,-0.029418932044290358
61,open_ended_01,random_055,random_subspace,0.0,2.886769046028803e-09,-19.66312793449059,2.886769046028803e-09,-19.66312793449059,0.0
61,open_ended_01,random_055,random_subspace,1.0,3.050280694694152e-09,-19.608032216464142,2.886769046028803e-09,-19.66312793449059,0.05509571802644686
61,open_ended_01,random_055,random_subspace,2.0,3.2024214391412897e-09,-19.55935861035955,2.886769046028803e-09,-19.66312793449059,0.10376932413104001
61,open_ended_02,random_055,random_subspace,-2.0,1.1897418161765927e-08,-18.246944409667133,1.3520476294104355e-08,-18.119060524577765,-0.12788388508936777
61,open_ended_02,random_055,random_subspace,-1.0,1.2915683633707431e-08,-18.16482346557316,1.3520476294104355e-08,-18.119060524577765,-0.04576294099539524
61,open_ended_02,random_055,random_subspace,0.0,1.3520476294104355e-08,-18.119060524577765,1.3520476294104355e-08,-18.119060524577765,0.0
61,open_ended_02,random_055,random_subspace,1.0,1.4268298542674529e-08,-18.065225631467477,1.3520476294104355e-08,-18.119060524577765,0.05383489311028811
61,open_ended_02,random_055,random_subspace,2.0,1.4879959486790995e-08,-18.02325051532711,1.3520476294104355e-08,-18.119060524577765,0.09581000925065553
61,open_ended_03,random_055,random_subspace,-2.0,7.665023060710041e-10,-20.989183408281963,8.049070854276863e-10,-20.94029426619565,-0.04888914208631334
61,open_ended_03,random_055,random_subspace,-1.0,7.416353642319962e-10,-21.02216341567525,8.049070854276863e-10,-20.94029426619565,-0.08186914947960133
61,open_ended_03,random_055,random_subspace,0.0,8.049070854276863e-10,-20.94029426619565,8.049070854276863e-10,-20.94029426619565,0.0
61,open_ended_03,random_055,random_subspace,1.0,7.837983040381857e-10,-20.96686939315014,8.049070854276863e-10,-20.94029426619565,-0.026575126954490713
61,open_ended_03,random_055,random_subspace,2.0,8.152467589894741e-10,-20.927530275932334,8.049070854276863e-10,-20.94029426619565,0.012763990263316316
61,open_ended_04,random_055,random_subspace,-2.0,7.222793101391289e-07,-14.140853194435183,8.114208753795538e-07,-14.024478147477753,-0.11637504695742962
61,open_ended_04,random_055,random_subspace,-1.0,7.649319400115928e-07,-14.083478209450575,8.114208753795538e-07,-14.024478147477753,-0.05900006197282259
61,open_ended_04,random_055,random_subspace,0.0,8.114208753795538e-07,-14.024478147477753,8.114208753795538e-07,-14.024478147477753,0.0
61,open_ended_04,random_055,random_subspace,1.0,8.607286190454033e-07,-13.965485714219701,8.114208753795538e-07,-14.024478147477753,0.05899243325805159
61,open_ended_04,random_055,random_subspace,2.0,9.133863727583957e-07,-13.906105942168542,8.114208753795538e-07,-14.024478147477753,0.11837220530921044
61,open_ended_05,random_055,random_subspace,-2.0,2.584570557573329e-09,-19.773706468800658,2.6912574391246835e-09,-19.73325730037315,-0.04044916842750723
61,open_ended_05,random_055,random_subspace,-1.0,2.6780977435691966e-09,-19.7381590889465,2.6912574391246835e-09,-19.73325730037315,-0.0049017885733491084
61,open_ended_05,random_055,random_subspace,0.0,2.6912574391246835e-09,-19.73325730037315,2.6912574391246835e-09,-19.73325730037315,0.0
61,open_ended_05,random_055,random_subspace,1.0,2.727227776944119e-09,-19.719980207278383,2.6912574391246835e-09,-19.73325730037315,0.013277093094767878
61,open_ended_05,random_055,random_subspace,2.0,2.8351487824096466e-09,-19.681171417740828,2.6912574391246835e-09,-19.73325730037315,0.05208588263232272
61,open_ended_06,random_055,random_subspace,-2.0,4.368681527644469e-10,-21.55138967584086,4.5706607942896937e-10,-21.506193141093497,-0.04519653474736174
61,open_ended_06,random_055,random_subspace,-1.0,4.429343281042719e-10,-21.53759959998659,4.5706607942896937e-10,-21.506193141093497,-0.03140645889309113
61,open_ended_06,random_055,random_subspace,0.0,4.5706607942896937e-10,-21.506193141093497,4.5706607942896937e-10,-21.506193141093497,0.0
61,open_ended_06,random_055,random_subspace,1.0,4.845762680005805e-10,-21.447746280607863,4.5706607942896937e-10,-21.506193141093497,0.058446860485634744
