architecture,variant,task_family,parameter,mu,ontology_effect,random_effect,estimate,bootstrap_estimate,ci_low,ci_high,probability_positive,intervention_derivative
latent_context,M4,solvability,factor_disengagement_value,-0.40367866915530387,-0.004779461893763933,-0.015419302104649679,-0.4238774331537175,-0.42596211674707873,-0.45883865522397305,-0.39682246231862234,0.0,-0.4238774331537175
latent_context,M4,solvability,factor_disengagement_value__available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
latent_context,M4,solvability,factor_continuation_cost,-0.12034828685201598,-0.003273531641975594,-0.005623154098227992,-0.12924497259221956,-0.13255528602794572,-0.161967040326467,-0.10753665393200126,0.0,-0.12924497259221956
latent_context,M4,solvability,factor_continuation_cost__available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
latent_context,M4,solvability,factor_progress_evidence,0.26004380015174955,0.08806633687524865,0.07762424126617966,0.4257343782931779,0.43083281698342696,0.40781040909525257,0.4587761087422507,1.0,0.4257343782931779
latent_context,M4,solvability,factor_progress_evidence__available,-0.26183840507723055,0.08313090020193042,0.04500812400598374,-0.13369938086931638,-0.13295714749567208,-0.14401273039482132,-0.12501889319371087,0.0,-0.13369938086931638
latent_context,M4,solvability,factor_success_evidence,0.47078227913094745,0.14635808390682595,0.10037873196610765,0.7175190950038811,0.7261862989770198,0.69040908164313,0.7547183596166507,1.0,0.7175190950038811
latent_context,M4,solvability,factor_success_evidence__available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
latent_context,M4,solvability,factor_uncertainty,0.006101773841903522,0.019965035189868995,0.013648974105940648,0.039715783137713165,0.03932253171719424,0.00959389421762237,0.07151447880245489,0.99,0.039715783137713165
latent_context,M4,solvability,factor_uncertainty__available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
latent_context,M4,solvability,factor_prior_investment,-0.09435473907641004,-0.03119716817270856,-0.023217721135915567,-0.14876962838503416,-0.1519002510203567,-0.18239314837740875,-0.12843385424147072,0.0,-0.14876962838503416
latent_context,M4,solvability,factor_prior_investment__available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
latent_context,M4,solvability,factor_controllability,0.06836982573981731,0.009335721897570377,0.006713617907253784,0.08441916554464146,0.08472010040745868,0.06910129995179552,0.099583359205883,1.0,0.08441916554464146
latent_context,M4,solvability,factor_controllability__available,0.3679592699340157,0.07008072162690443,0.06147624408679651,0.49951623564771663,0.504531026084053,0.48817801243226555,0.5205294699203707,1.0,0.49951623564771663
latent_context,M4,solvability,factor_environmental_stability,0.09741657564004534,0.04489944182697505,0.038845579738099045,0.18116159720511943,0.18663400701742514,0.1609381341468388,0.2115326110449741,1.0,0.18116159720511943
latent_context,M4,solvability,factor_environmental_stability__available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
latent_context,M4,solvability,factor_goal_continuity,0.04750828170580312,0.032895396634617005,0.024243365598238434,0.10464704393865855,0.1040972591040874,0.07316106622674007,0.13565643278370076,1.0,0.10464704393865855
latent_context,M4,solvability,factor_goal_continuity__available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
latent_context,M4,solvability,context_relevant_outcome_kernel,0.2752524289260659,0.12382387738077638,0.08896805657170442,0.4880443628785467,0.4978207601671524,0.46796253846343533,0.5345805031061704,1.0,0.4880443628785467
latent_context,M4,solvability,context_relevant_outcome_kernel__available,-0.03928713244468286,-0.015840542569789298,-0.01211649613408678,-0.06724417114855893,-0.06762305101688919,-0.07818586121102797,-0.05717832547810497,0.0,-0.06724417114855893
latent_context,M4,solvability,context_relevant_outcome_kernel*factor_goal_continuity,-0.009589205660347516,0.0016078775714916498,0.00027191562949951535,-0.007709412459356351,-0.011720012554526342,-0.047333745365211954,0.01857482175806862,0.18,-0.007709412459356351
latent_context,M4,solvability,context_relevant_outcome_kernel*factor_goal_continuity__available,-0.03928713244468152,-0.01584054256978948,-0.012116496134086777,-0.06724417114855778,-0.067623051016891,-0.07818586121102791,-0.05717832547811452,0.0,-0.06724417114855778
latent_context,M4,solvability,context_relevant_outcome_kernel*factor_environmental_stability,-0.010724661908705,0.027080474758255323,0.016845297500242544,0.03320111034979287,0.03755459639240912,0.009735104429824098,0.06926734747576259,1.0,0.03320111034979287
latent_context,M4,solvability,context_relevant_outcome_kernel*factor_environmental_stability__available,-0.03928713244468076,-0.015840542569789635,-0.012116496134086779,-0.06724417114855717,-0.06762305101689549,-0.07818586121102283,-0.05717832547812345,0.0,-0.06724417114855717
latent_context,M4,solvability,response_mapping,-0.007012257612976578,0.02459625210082432,0.012722694926815074,0.030306689414662816,0.030962132208702323,0.016322481035784094,0.04357797243075579,1.0,0.030306689414662816
latent_context,M4,solvability,response_mapping__available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
latent_context,M4,waiting,intercept,-0.2982846885188987,-0.18609769458817552,-0.012914574348389895,-0.49729695745546415,-0.496482808754352,-0.5132124715839298,-0.4795687015196246,0.0,-0.49729695745546415
latent_context,M4,waiting,factor_continuation_value,0.24265650227059227,-0.08823277869263989,0.008385365465447528,0.16280908904339988,0.16303187393808025,0.14410879024245254,0.18360844433377826,1.0,0.16280908904339988
latent_context,M4,waiting,factor_continuation_value__available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
latent_context,M4,waiting,factor_disengagement_value,-0.40367866915530387,-0.10682667881517996,-0.13113524516078373,-0.6416405931312676,-0.6578772144850056,-0.6767947584470869,-0.6308701958981459,0.0,-0.6416405931312676
latent_context,M4,waiting,factor_disengagement_value__available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
latent_context,M4,waiting,factor_continuation_cost,-0.12034828685201598,0.047295199980680214,0.031203777872708248,-0.04184930899862752,-0.04045644300416921,-0.061278052633922754,-0.020202006295049365,0.0,-0.04184930899862752
latent_context,M4,waiting,factor_continuation_cost__available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
latent_context,M4,waiting,factor_progress_evidence,0.26004380015174955,-0.09737944580911487,0.0007208841061339715,0.16338523844876865,0.1606636930609193,0.15169212816450342,0.1742932973043219,1.0,0.16338523844876865
latent_context,M4,waiting,factor_progress_evidence__available,-0.26183840507723055,0.03737257646722895,0.020561141452306243,-0.20390468715769536,-0.20604218701621338,-0.21412961632140934,-0.19668966673529553,0.0,-0.20390468715769536
latent_context,M4,waiting,factor_success_evidence,0.47078227913094745,-0.04027244673068277,0.09942408742101937,0.529933919821284,0.5405191609813353,0.5225602292217482,0.5570698869129638,1.0,0.529933919821284
latent_context,M4,waiting,factor_success_evidence__available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
latent_context,M4,waiting,factor_uncertainty,0.006101773841903522,0.006241863033841673,-0.010664878435171317,0.0016787584405738784,0.0010809184318979898,-0.015990399487955467,0.01643999398798724,0.56,0.0016787584405738784
latent_context,M4,waiting,factor_uncertainty__available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
latent_context,M4,waiting,factor_prior_investment,-0.09435473907641004,-0.028465928713947368,-0.014380865528878163,-0.13720153331923557,-0.13937106673658697,-0.1531135153598078,-0.1238683724271435,0.0,-0.13720153331923557
latent_context,M4,waiting,factor_prior_investment__available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
latent_context,M4,waiting,factor_controllability,0.06836982573981731,-0.008587568343945876,0.0007736544446779829,0.06055591184054942,0.06131464435835228,0.0532536407089182,0.07157299443711884,1.0,0.06055591184054942
latent_context,M4,waiting,factor_controllability__available,0.3679592699340157,0.08545130062823585,0.015053268428147422,0.46846383899039895,0.4704403044534357,0.4609999600696506,0.4785496466741243,1.0,0.46846383899039895
latent_context,M4,waiting,factor_environmental_stability,0.09741657564004534,-0.07477294346451059,-0.013900647405504011,0.00874298477003074,0.011020800875102457,-0.00612462888302845,0.02870272264379212,0.89,0.00874298477003074
latent_context,M4,waiting,factor_environmental_stability__available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
latent_context,M4,waiting,factor_goal_continuity,0.04750828170580312,-0.02253667628930281,-0.010088875205698254,0.014882730210802053,0.01426222376482457,-0.0038000561671959372,0.029298377162980557,0.94,0.014882730210802053
latent_context,M4,waiting,factor_goal_continuity__available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
latent_context,M4,waiting,context_relevant_outcome_kernel,0.2752524289260659,-0.08122238522799176,0.025115324677053654,0.2191453683751278,0.22178134201122723,0.20816158765821854,0.24140562144431577,1.0,0.2191453683751278
latent_context,M4,waiting,context_relevant_outcome_kernel__available,-0.03928713244468286,0.034355670181023874,0.02223905422118462,0.017307591957525632,0.018123223053108647,0.01256866168929604,0.023307164512919334,1.0,0.017307591957525632
latent_context,M4,waiting,context_relevant_outcome_kernel*factor_goal_continuity,-0.009589205660347516,0.008753447034263041,0.014041889665761734,0.01320613103967726,0.013801661968311474,-0.0024123567615740287,0.03177391016761859,0.96,0.01320613103967726
latent_context,M4,waiting,context_relevant_outcome_kernel*factor_goal_continuity__available,-0.03928713244468152,0.03435567018102419,0.02223905422118465,0.017307591957527315,0.018123223053107974,0.012568661689349173,0.023307164512895256,1.0,0.017307591957527315
latent_context,M4,waiting,context_relevant_outcome_kernel*factor_environmental_stability,-0.010724661908705,-0.02174447604458654,-0.003920203319431361,-0.0363893412727229,-0.0370678184701045,-0.0510873820442961,-0.023075693902235836,0.0,-0.0363893412727229
latent_context,M4,waiting,context_relevant_outcome_kernel*factor_environmental_stability__available,-0.03928713244468076,0.03435567018102412,0.02223905422118466,0.017307591957528016,0.01812322305310348,0.012568661689347158,0.023307164512897004,1.0,0.017307591957528016
latent_context,M4,waiting,response_mapping,-0.007012257612976578,0.12545408024122554,0.06877322786675347,0.18721505049500242,0.19456624442699244,0.18580465240885707,0.20282257504162185,1.0,0.18721505049500242
latent_context,M4,waiting,response_mapping__available,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
