architecture,variant,task_family,parameter,mu,ontology_effect,random_effect,estimate
latent_context,M3,solvability,context_relevant_outcome_kernel*factor_environmental_stability__available,-0.056361392045919556,0.0,-0.12570819327832972,-0.18206958532424927
latent_context,M3,solvability,response_mapping,0.025714067070993055,0.0,-0.07971287901668728,-0.053998811945694225
latent_context,M3,solvability,response_mapping__available,0.0,0.0,0.0,0.0
latent_context,M3,waiting,intercept,0.40345712910827114,0.0,0.35123116222035894,0.7546882913286301
latent_context,M3,waiting,factor_continuation_value,1.681146119220954,0.0,-0.6714071873093997,1.0097389319115542
latent_context,M3,waiting,factor_continuation_value__available,0.0,0.0,0.0,0.0
latent_context,M3,waiting,factor_disengagement_value,-1.3975861187181324,0.0,-0.6622810925190882,-2.0598672112372207
latent_context,M3,waiting,factor_disengagement_value__available,0.0,0.0,0.0,0.0
latent_context,M3,waiting,factor_continuation_cost,-1.3021349265195212,0.0,0.15470781869707692,-1.1474271078224443
latent_context,M3,waiting,factor_continuation_cost__available,0.0,0.0,0.0,0.0
latent_context,M3,waiting,factor_progress_evidence,1.1922630501490492,0.0,-0.005068503003458739,1.1871945471455905
latent_context,M3,waiting,factor_progress_evidence__available,-0.10003642105793892,0.0,-0.5451636128759061,-0.6452000339338451
latent_context,M3,waiting,factor_success_evidence,2.1951952611589793,0.0,0.5440184317488249,2.7392136929078044
latent_context,M3,waiting,factor_success_evidence__available,0.0,0.0,0.0,0.0
latent_context,M3,waiting,factor_uncertainty,0.32127935502510463,0.0,0.11029837504468382,0.43157773006978845
latent_context,M3,waiting,factor_uncertainty__available,0.0,0.0,0.0,0.0
latent_context,M3,waiting,factor_prior_investment,-0.36417524231052106,0.0,0.08016596984555774,-0.2840092724649633
latent_context,M3,waiting,factor_prior_investment__available,0.0,0.0,0.0,0.0
latent_context,M3,waiting,factor_controllability,0.2908613113974964,0.0,-0.004285611021983835,0.28657570037551255
latent_context,M3,waiting,factor_controllability__available,-0.8296003989818481,0.0,-0.4148828365215875,-1.2444832355034356
latent_context,M3,waiting,factor_environmental_stability,0.08030883520138948,0.0,-0.016889423735262234,0.06341941146612726
latent_context,M3,waiting,factor_environmental_stability__available,0.0,0.0,0.0,0.0
latent_context,M3,waiting,factor_goal_continuity,0.17520869358784363,0.0,-0.3228694428485735,-0.14766074926072986
latent_context,M3,waiting,factor_goal_continuity__available,0.0,0.0,0.0,0.0
latent_context,M3,waiting,context_relevant_outcome_kernel,0.7514880591518369,0.0,-0.3433089356143509,0.40817912353748603
latent_context,M3,waiting,context_relevant_outcome_kernel__available,-0.05636139204598461,0.0,0.11445739030101888,0.058095998255034274
latent_context,M3,waiting,context_relevant_outcome_kernel*factor_goal_continuity,0.020013857404938877,0.0,0.1319608119635126,0.15197466936845147
latent_context,M3,waiting,context_relevant_outcome_kernel*factor_goal_continuity__available,-0.05636139204591956,0.0,0.11445739030101902,0.05809599825509946
latent_context,M3,waiting,context_relevant_outcome_kernel*factor_environmental_stability,0.015785336166582394,0.0,-0.11995273592062626,-0.10416739975404386
latent_context,M3,waiting,context_relevant_outcome_kernel*factor_environmental_stability__available,-0.056361392045919556,0.0,0.11445739030101901,0.05809599825509945
latent_context,M3,waiting,response_mapping,0.025714067070993055,0.0,-0.02022680512076785,0.005487261950225204
latent_context,M3,waiting,response_mapping__available,0.0,0.0,0.0,0.0
