theory,split,random_index,global_cfr,rank,layer
dual_history,neural_task_holdout,111,-0.07787453535746747,8,16
dual_history,neural_test,111,-0.06977338728811833,8,16
dual_history,neural_task_holdout,112,0.013692638847597971,8,16
dual_history,neural_test,112,-0.05774433779588373,8,16
dual_history,neural_task_holdout,113,0.007718729344904918,8,16
dual_history,neural_test,113,-0.1414779932943273,8,16
dual_history,neural_task_holdout,114,0.0004200826752144282,8,16
dual_history,neural_test,114,-0.1340084579803713,8,16
dual_history,neural_task_holdout,115,-0.026351804863851136,8,16
dual_history,neural_test,115,-0.1681318314876059,8,16
dual_history,neural_task_holdout,116,-0.07351595164404068,8,16
dual_history,neural_test,116,-0.21659860943752207,8,16
dual_history,neural_task_holdout,117,-0.03308083338492507,8,16
dual_history,neural_test,117,-0.07937893152734188,8,16
dual_history,neural_task_holdout,118,-0.13431278390416157,8,16
dual_history,neural_test,118,-0.27437434154074425,8,16
dual_history,neural_task_holdout,119,-0.09284501363222852,8,16
dual_history,neural_test,119,-0.18142352124276884,8,16
dual_history,neural_task_holdout,120,-0.08977230497597266,8,16
dual_history,neural_test,120,-0.06566447723450186,8,16
dual_history,neural_task_holdout,121,-0.1782826825028867,8,16
dual_history,neural_test,121,-0.05603821574793533,8,16
dual_history,neural_task_holdout,122,-0.09351356713402681,8,16
dual_history,neural_test,122,-0.26757144647009423,8,16
dual_history,neural_task_holdout,123,-0.09109191377699988,8,16
dual_history,neural_test,123,-0.19793838127929875,8,16
dual_history,neural_task_holdout,124,-0.03653494319800088,8,16
dual_history,neural_test,124,-0.13388478006697357,8,16
dual_history,neural_task_holdout,125,-0.1011362151308659,8,16
dual_history,neural_test,125,-0.2865509591422397,8,16
dual_history,neural_task_holdout,126,-0.0825288302322369,8,16
dual_history,neural_test,126,-0.12287260384298837,8,16
dual_history,neural_task_holdout,127,-0.12026648779743176,8,16
dual_history,neural_test,127,-0.21010536947782477,8,16
dual_history,neural_task_holdout,128,-0.004682936304019725,8,16
dual_history,neural_test,128,0.06814432517270619,8,16
dual_history,neural_task_holdout,129,-0.02477951408147816,8,16
dual_history,neural_test,129,-0.12406331880739385,8,16
dual_history,neural_task_holdout,130,-0.07283105841467408,8,16
dual_history,neural_test,130,-0.16853328647729926,8,16
dual_history,neural_task_holdout,131,-0.2038209662465731,8,16
dual_history,neural_test,131,-0.1133729341606593,8,16
dual_history,neural_task_holdout,132,0.04963716570535581,8,16
dual_history,neural_test,132,-0.1260610492153098,8,16
dual_history,neural_task_holdout,133,-0.1354730906857211,8,16
dual_history,neural_test,133,-0.1005289006651835,8,16
dual_history,neural_task_holdout,134,0.01840813199931335,8,16
dual_history,neural_test,134,0.03850649200322287,8,16
dual_history,neural_task_holdout,135,-0.11714336066599884,8,16
dual_history,neural_test,135,-0.11188670120589816,8,16
dual_history,neural_task_holdout,136,-0.08141784577203293,8,16
dual_history,neural_test,136,-0.141583867851222,8,16
dual_history,neural_task_holdout,137,-0.07228354690941319,8,16
dual_history,neural_test,137,-0.17655683633515595,8,16
dual_history,neural_task_holdout,138,0.03244940809664143,8,16
dual_history,neural_test,138,0.0342917073927117,8,16
dual_history,neural_task_holdout,139,-0.07941013160994004,8,16
dual_history,neural_test,139,-0.17192385156043977,8,16
dual_history,neural_task_holdout,140,-0.1408616451241007,8,16
