architecture,variant,task_family,parameter,mu,ontology_effect,random_effect,estimate
outcome_history,M4,debugging,intercept,-0.3054673265560472,-0.16610624616507197,-0.10692751843777203,-0.5785010911588911
outcome_history,M4,debugging,factor_continuation_value,0.25077108063637066,-0.0064154004322177355,-0.028398857859407534,0.2159568223447454
outcome_history,M4,debugging,factor_continuation_value__available,0.0,0.0,0.0,0.0
outcome_history,M4,debugging,factor_disengagement_value,-0.39620485314450876,0.004915871756250231,0.07852239826681917,-0.31276658312143935
outcome_history,M4,debugging,factor_disengagement_value__available,0.0,0.0,0.0,0.0
outcome_history,M4,debugging,factor_continuation_cost,-0.12405976877358366,-0.006469555376511546,-0.02925015726558122,-0.15977948141567644
outcome_history,M4,debugging,factor_continuation_cost__available,0.0,0.0,0.0,0.0
outcome_history,M4,debugging,factor_progress_evidence,0.2659700507614868,0.08929200116290884,-0.03510131543153555,0.3201607364928601
outcome_history,M4,debugging,factor_progress_evidence__available,-0.258547107000946,-0.020771884000712084,-0.06695176586363343,-0.3462707568652915
outcome_history,M4,debugging,factor_success_evidence,0.47707705302609454,0.045328782225435654,-0.02065033224113698,0.5017555030103932
outcome_history,M4,debugging,factor_success_evidence__available,0.0,0.0,0.0,0.0
outcome_history,M4,debugging,factor_uncertainty,0.005284210642846763,-0.017663371987848765,0.009077414252526365,-0.0033017470924756372
outcome_history,M4,debugging,factor_uncertainty__available,0.0,0.0,0.0,0.0
outcome_history,M4,debugging,factor_prior_investment,-0.10046396771943845,-0.00471319499040998,-0.007436043312334275,-0.11261320602218271
outcome_history,M4,debugging,factor_prior_investment__available,0.0,0.0,0.0,0.0
outcome_history,M4,debugging,factor_controllability,0.07342941117137047,-0.006733060743136688,-0.002202744317284462,0.06449360611094931
outcome_history,M4,debugging,factor_controllability__available,0.36464597816780797,-0.3767298690494709,-0.09207052096453834,-0.10415441184620129
outcome_history,M4,debugging,factor_environmental_stability,0.09370553251750496,0.09337528766008872,0.008798296510927487,0.19587911668852118
outcome_history,M4,debugging,factor_environmental_stability__available,0.0,0.0,0.0,0.0
outcome_history,M4,debugging,factor_goal_continuity,0.046113962790695996,-0.005062390708168149,0.005707787399225325,0.04675935948175317
outcome_history,M4,debugging,factor_goal_continuity__available,0.0,0.0,0.0,0.0
outcome_history,M4,debugging,history_outcome_1,0.09104847894913208,-0.021204168215133726,-0.021750630808925444,0.04809367992507291
outcome_history,M4,debugging,history_outcome_1__available,-0.06315181008756202,-0.028491584498872867,-0.03454965446114667,-0.12619304904758155
outcome_history,M4,debugging,history_outcome_kernel,0.20188165506072508,0.04461770567475125,-0.002912671042280628,0.24358668969319572
outcome_history,M4,debugging,history_outcome_kernel__available,-0.06315181008756685,-0.02849158449887252,-0.03454965446114655,-0.1261930490475859
outcome_history,M4,debugging,response_mapping,-0.0011243036666085285,0.04318044217624181,-0.012049212322990147,0.03000692618664314
outcome_history,M4,debugging,response_mapping__available,0.0,0.0,0.0,0.0
outcome_history,M4,effort,intercept,-0.3054673265560472,0.08997452374349146,0.017303396452112686,-0.19818940636044305
outcome_history,M4,effort,factor_continuation_value,0.25077108063637066,0.05878614774909999,0.025128714220428117,0.33468594260589873
outcome_history,M4,effort,factor_continuation_value__available,0.0,0.0,0.0,0.0
outcome_history,M4,effort,factor_disengagement_value,-0.39620485314450876,0.03278214574806093,-0.042226974693399366,-0.4056496820898472
outcome_history,M4,effort,factor_disengagement_value__available,0.0,0.0,0.0,0.0
outcome_history,M4,effort,factor_continuation_cost,-0.12405976877358366,-0.045878045518702504,-0.0014530621084982555,-0.1713908764007844
outcome_history,M4,effort,factor_continuation_cost__available,0.0,0.0,0.0,0.0
outcome_history,M4,effort,factor_progress_evidence,0.2659700507614868,0.003133815826823899,0.01274433755167266,0.2818482041399833
outcome_history,M4,effort,factor_progress_evidence__available,-0.258547107000946,0.07649687883760399,0.01083437607861317,-0.17121585208472886
outcome_history,M4,effort,factor_success_evidence,0.47707705302609454,0.052108670429309334,0.015922361599259482,0.5451080850546633
outcome_history,M4,effort,factor_success_evidence__available,0.0,0.0,0.0,0.0
outcome_history,M4,effort,factor_uncertainty,0.005284210642846763,-0.029339033557997215,-0.010896520875241907,-0.03495134379039236
outcome_history,M4,effort,factor_uncertainty__available,0.0,0.0,0.0,0.0
outcome_history,M4,effort,factor_prior_investment,-0.10046396771943845,0.03579280554771741,0.007441628150055389,-0.057229534021665654
outcome_history,M4,effort,factor_prior_investment__available,0.0,0.0,0.0,0.0
outcome_history,M4,effort,factor_controllability,0.07342941117137047,0.04476766734004352,0.010567053574464448,0.12876413208587845
outcome_history,M4,effort,factor_controllability__available,0.36464597816780797,-0.16438144489064777,0.014899183569194643,0.21516371684635485
outcome_history,M4,effort,factor_environmental_stability,0.09370553251750496,-0.004216610165877047,-0.007511668800839993,0.08197725355078793
outcome_history,M4,effort,factor_environmental_stability__available,0.0,0.0,0.0,0.0
