split,method,endpoint,n,recovery
mech_task_holdout,random_008,global_prediction,96,-0.1598749246302984
mech_task_holdout,random_008,task_prediction,96,-0.17041084681333918
mech_task_holdout,random_009,natural_effect,96,-0.0926339285714286
mech_task_holdout,random_009,original_prediction,96,-0.2689904645114576
mech_task_holdout,random_009,global_prediction,96,-0.19420491388324668
mech_task_holdout,random_009,task_prediction,96,-0.20738300306909818
mech_task_holdout,random_010,natural_effect,96,0.033482142857142905
mech_task_holdout,random_010,original_prediction,96,-0.08968588170647651
mech_task_holdout,random_010,global_prediction,96,-0.05104282921648018
mech_task_holdout,random_010,task_prediction,96,-0.05727180759864803
mech_task_holdout,random_011,natural_effect,96,0.0033482142857143016
mech_task_holdout,random_011,original_prediction,96,-0.10261843011622274
mech_task_holdout,random_011,global_prediction,96,-0.06334270450023194
mech_task_holdout,random_011,task_prediction,96,-0.06935426943627698
mech_task_holdout,random_012,natural_effect,96,-0.0011160714285713969
mech_task_holdout,random_012,original_prediction,96,-0.12434869776708513
mech_task_holdout,random_012,global_prediction,96,-0.08600515221644112
mech_task_holdout,random_012,task_prediction,96,-0.09236547757162805
mech_task_holdout,random_013,natural_effect,96,0.0435267857142857
mech_task_holdout,random_013,original_prediction,96,-0.1095387509046648
mech_task_holdout,random_013,global_prediction,96,-0.06749355168759541
mech_task_holdout,random_013,task_prediction,96,-0.07405007076534509
mech_task_holdout,random_014,natural_effect,96,0.025669642857142905
mech_task_holdout,random_014,original_prediction,96,-0.0697866445765436
mech_task_holdout,random_014,global_prediction,96,-0.037252296470455804
mech_task_holdout,random_014,task_prediction,96,-0.04252664501091474
mech_task_holdout,random_015,natural_effect,96,-0.0758928571428572
mech_task_holdout,random_015,original_prediction,96,-0.2532487170823918
mech_task_holdout,random_015,global_prediction,96,-0.18102117316939403
mech_task_holdout,random_015,task_prediction,96,-0.19324432594144336
mech_task_holdout,random_016,natural_effect,96,0.015625
mech_task_holdout,random_016,original_prediction,96,-0.17185774105581597
mech_task_holdout,random_016,global_prediction,96,-0.11769079159272655
mech_task_holdout,random_016,task_prediction,96,-0.12600590159955227
mech_task_holdout,random_017,natural_effect,96,-0.025669642857142794
mech_task_holdout,random_017,original_prediction,96,-0.166838773871387
mech_task_holdout,random_017,global_prediction,96,-0.1143766322882811
mech_task_holdout,random_017,task_prediction,96,-0.12287407620236368
mech_task_holdout,random_018,natural_effect,96,-0.005580357142857206
mech_task_holdout,random_018,original_prediction,96,-0.10504114794084596
mech_task_holdout,random_018,global_prediction,96,-0.06661648212829951
mech_task_holdout,random_018,task_prediction,96,-0.07282865863602339
mech_task_holdout,random_019,natural_effect,96,-0.036830357142857206
mech_task_holdout,random_019,original_prediction,96,-0.16373235018110255
mech_task_holdout,random_019,global_prediction,96,-0.11055953468189883
mech_task_holdout,random_019,task_prediction,96,-0.11945249768058108
mech_task_holdout,random_020,natural_effect,96,-0.10602678571428581
mech_task_holdout,random_020,original_prediction,96,-0.3207023595926066
mech_task_holdout,random_020,global_prediction,96,-0.23260172615313768
mech_task_holdout,random_020,task_prediction,96,-0.24780975958015095
mech_task_holdout,random_021,natural_effect,96,0.008928571428571397
mech_task_holdout,random_021,original_prediction,96,-0.08332541513969405
mech_task_holdout,random_021,global_prediction,96,-0.05407947315153838
mech_task_holdout,random_021,task_prediction,96,-0.058567389817202775
mech_task_holdout,random_022,natural_effect,96,-0.02678571428571419
mech_task_holdout,random_022,original_prediction,96,-0.22720216063232934
mech_task_holdout,random_022,global_prediction,96,-0.15762574067206048
mech_task_holdout,random_022,task_prediction,96,-0.1690169993557198
mech_task_holdout,random_023,natural_effect,96,0.0189732142857143
mech_task_holdout,random_023,original_prediction,96,-0.056868236261059746
mech_task_holdout,random_023,global_prediction,96,-0.028334953997914525
mech_task_holdout,random_023,task_prediction,96,-0.03244585572461545
mech_task_holdout,random_024,natural_effect,96,0.013392857142857095
mech_task_holdout,random_024,original_prediction,96,-0.14262637175298765
mech_task_holdout,random_024,global_prediction,96,-0.093113004928991
mech_task_holdout,random_024,task_prediction,96,-0.1010967478087863
mech_task_holdout,random_025,natural_effect,96,-0.01897321428571419
mech_task_holdout,random_025,original_prediction,96,-0.16381012484638857
mech_task_holdout,random_025,global_prediction,96,-0.1173639320394877
mech_task_holdout,random_025,task_prediction,96,-0.12524201053873418
mech_task_holdout,random_026,natural_effect,96,-0.06584821428571419
mech_task_holdout,random_026,original_prediction,96,-0.17912112324517482
mech_task_holdout,random_026,global_prediction,96,-0.12413703677006316
mech_task_holdout,random_026,task_prediction,96,-0.13307699250130822
mech_task_holdout,random_027,natural_effect,96,-0.044642857142857206
mech_task_holdout,random_027,original_prediction,96,-0.1757826321083822
mech_task_holdout,random_027,global_prediction,96,-0.11811274464822974
mech_task_holdout,random_027,task_prediction,96,-0.1277686247358869
mech_task_holdout,random_028,natural_effect,96,-0.008928571428571397
mech_task_holdout,random_028,original_prediction,96,-0.14133591506788634
mech_task_holdout,random_028,global_prediction,96,-0.10017862944959166
mech_task_holdout,random_028,task_prediction,96,-0.10733200142267263
mech_task_holdout,random_029,natural_effect,96,-0.024553571428571397
mech_task_holdout,random_029,original_prediction,96,-0.16688366061470683
mech_task_holdout,random_029,global_prediction,96,-0.11778359851382714
mech_task_holdout,random_029,task_prediction,96,-0.12572207420795634
mech_task_holdout,random_030,natural_effect,96,-0.0691964285714286
mech_task_holdout,random_030,original_prediction,96,-0.17996257831935347
mech_task_holdout,random_030,global_prediction,96,-0.12682849285072884
mech_task_holdout,random_030,task_prediction,96,-0.13621546632922743
mech_task_holdout,random_031,natural_effect,96,-0.06696428571428581
mech_task_holdout,random_031,original_prediction,96,-0.2288858339577593
mech_task_holdout,random_031,global_prediction,96,-0.15896370396973802
mech_task_holdout,random_031,task_prediction,96,-0.1707161255552596
mech_task_holdout,random_032,natural_effect,96,-0.0792410714285714
mech_task_holdout,random_032,original_prediction,96,-0.24072983699651473
mech_task_holdout,random_032,global_prediction,96,-0.17309558268951997
mech_task_holdout,random_032,task_prediction,96,-0.18505011696711127
mech_task_holdout,random_033,natural_effect,96,0.014508928571428603
mech_task_holdout,random_033,original_prediction,96,-0.14006673438419281
mech_task_holdout,random_033,global_prediction,96,-0.094450236119068
mech_task_holdout,random_033,task_prediction,96,-0.10155807500609759
mech_task_holdout,random_034,natural_effect,96,-0.0022321428571427937
mech_task_holdout,random_034,original_prediction,96,-0.12108860020331558
mech_task_holdout,random_034,global_prediction,96,-0.08139167549649873
mech_task_holdout,random_034,task_prediction,96,-0.08797275159515161
mech_task_holdout,random_035,natural_effect,96,-0.05022321428571419
mech_task_holdout,random_035,original_prediction,96,-0.18786215930920291
mech_task_holdout,random_035,global_prediction,96,-0.12973475026899828
mech_task_holdout,random_035,task_prediction,96,-0.13980508672556335
mech_task_holdout,random_036,natural_effect,96,-0.0379464285714286
mech_task_holdout,random_036,original_prediction,96,-0.1684373039392768
mech_task_holdout,random_036,global_prediction,96,-0.11766971253194547
mech_task_holdout,random_036,task_prediction,96,-0.1258275669623692
mech_task_holdout,random_037,natural_effect,96,-0.010044642857142794
mech_task_holdout,random_037,original_prediction,96,-0.19581881179659466
mech_task_holdout,random_037,global_prediction,96,-0.14010321209838672
mech_task_holdout,random_037,task_prediction,96,-0.1495546868645281
mech_task_holdout,random_038,natural_effect,96,-0.0379464285714286
mech_task_holdout,random_038,original_prediction,96,-0.17877853719248837
mech_task_holdout,random_038,global_prediction,96,-0.12453905341597804
mech_task_holdout,random_038,task_prediction,96,-0.13403355194607713
mech_task_holdout,random_039,natural_effect,96,-0.008928571428571397
mech_task_holdout,random_039,original_prediction,96,-0.17564252037512573
mech_task_holdout,random_039,global_prediction,96,-0.11934992061797334
mech_task_holdout,random_039,task_prediction,96,-0.128280700173248
mech_task_holdout,random_040,natural_effect,96,-0.030133928571428603
mech_task_holdout,random_040,original_prediction,96,-0.17005036223050274
mech_task_holdout,random_040,global_prediction,96,-0.11827730101560707
mech_task_holdout,random_040,task_prediction,96,-0.12720471335950645
mech_task_holdout,random_041,natural_effect,96,-0.0625
mech_task_holdout,random_041,original_prediction,96,-0.26781459394457685
mech_task_holdout,random_041,global_prediction,96,-0.18989918967220776
mech_task_holdout,random_041,task_prediction,96,-0.20290770174776096
mech_task_holdout,random_042,natural_effect,96,-0.08147321428571419
mech_task_holdout,random_042,original_prediction,96,-0.24373975770273382
mech_task_holdout,random_042,global_prediction,96,-0.1754874739032224
mech_task_holdout,random_042,task_prediction,96,-0.1869527949315677
mech_task_holdout,random_043,natural_effect,96,-0.0613839285714286
mech_task_holdout,random_043,original_prediction,96,-0.21330397701011972
mech_task_holdout,random_043,global_prediction,96,-0.15130109707594364
mech_task_holdout,random_043,task_prediction,96,-0.16186392233178504
mech_task_holdout,random_044,natural_effect,96,0.0357142857142857
mech_task_holdout,random_044,original_prediction,96,-0.06337890291986992
mech_task_holdout,random_044,global_prediction,96,-0.034183039343260946
mech_task_holdout,random_044,task_prediction,96,-0.03885877286560935
mech_task_holdout,random_045,natural_effect,96,-0.024553571428571397
mech_task_holdout,random_045,original_prediction,96,-0.14640368087233213
mech_task_holdout,random_045,global_prediction,96,-0.1028573082904718
mech_task_holdout,random_045,task_prediction,96,-0.11045226607264835
mech_task_holdout,random_046,natural_effect,96,-0.049107142857142794
mech_task_holdout,random_046,original_prediction,96,-0.21493749139542673
mech_task_holdout,random_046,global_prediction,96,-0.15192494138707557
mech_task_holdout,random_046,task_prediction,96,-0.1628503348844772
mech_task_holdout,random_047,natural_effect,96,-0.0558035714285714
mech_task_holdout,random_047,original_prediction,96,-0.20586467593709834
mech_task_holdout,random_047,global_prediction,96,-0.14336653613826744
mech_task_holdout,random_047,task_prediction,96,-0.15371777098743178
mech_task_holdout,random_048,natural_effect,96,0.0457589285714286
mech_task_holdout,random_048,original_prediction,96,-0.11743646238563432
mech_task_holdout,random_048,global_prediction,96,-0.07376961957890504
mech_task_holdout,random_048,task_prediction,96,-0.0805614620770756
mech_task_holdout,random_049,natural_effect,96,-0.0647321428571428
mech_task_holdout,random_049,original_prediction,96,-0.202795339586056
mech_task_holdout,random_049,global_prediction,96,-0.14362446603422807
mech_task_holdout,random_049,task_prediction,96,-0.1537468048778594
mech_task_holdout,random_050,natural_effect,96,-0.0022321428571427937
mech_task_holdout,random_050,original_prediction,96,-0.1513504747923904
mech_task_holdout,random_050,global_prediction,96,-0.10409133605776466
mech_task_holdout,random_050,task_prediction,96,-0.11213739953648783
mech_task_holdout,random_051,natural_effect,96,0.013392857142857095
mech_task_holdout,random_051,original_prediction,96,-0.12707563328847948
mech_task_holdout,random_051,global_prediction,96,-0.08075531237483435
mech_task_holdout,random_051,task_prediction,96,-0.08819673201039668
mech_task_holdout,random_052,natural_effect,96,-0.0636160714285714
mech_task_holdout,random_052,original_prediction,96,-0.28011420995764325
mech_task_holdout,random_052,global_prediction,96,-0.2057416484254586
mech_task_holdout,random_052,task_prediction,96,-0.21893155893249316
mech_task_holdout,random_053,natural_effect,96,-0.008928571428571397
mech_task_holdout,random_053,original_prediction,96,-0.1505642359457584
mech_task_holdout,random_053,global_prediction,96,-0.0980724624971352
mech_task_holdout,random_053,task_prediction,96,-0.10655811629403367
mech_task_holdout,random_054,natural_effect,96,-0.0401785714285714
mech_task_holdout,random_054,original_prediction,96,-0.1757043243665204
mech_task_holdout,random_054,global_prediction,96,-0.11939903434501709
mech_task_holdout,random_054,task_prediction,96,-0.12846444467663032
mech_task_holdout,random_055,natural_effect,96,-0.0011160714285713969
mech_task_holdout,random_055,original_prediction,96,-0.18754758470355704
mech_task_holdout,random_055,global_prediction,96,-0.12813624908003418
mech_task_holdout,random_055,task_prediction,96,-0.13810501986301804
mech_task_holdout,random_056,natural_effect,96,-0.021205357142857206
mech_task_holdout,random_056,original_prediction,96,-0.1940648347156737
mech_task_holdout,random_056,global_prediction,96,-0.13331530679051684
mech_task_holdout,random_056,task_prediction,96,-0.14348709781624436
mech_task_holdout,random_057,natural_effect,96,-0.0703125
mech_task_holdout,random_057,original_prediction,96,-0.23273078772008615
mech_task_holdout,random_057,global_prediction,96,-0.16269342943863419
mech_task_holdout,random_057,task_prediction,96,-0.1745311329092729
mech_task_holdout,random_058,natural_effect,96,-0.03125
mech_task_holdout,random_058,original_prediction,96,-0.0989584546433806
mech_task_holdout,random_058,global_prediction,96,-0.05975997557660362
mech_task_holdout,random_058,task_prediction,96,-0.065868095546046
mech_task_holdout,random_059,natural_effect,96,-0.03571428571428581
mech_task_holdout,random_059,original_prediction,96,-0.24112129588394327
mech_task_holdout,random_059,global_prediction,96,-0.1686868484420705
mech_task_holdout,random_059,task_prediction,96,-0.18111828065711566
mech_task_holdout,random_060,natural_effect,96,0.0513392857142857
mech_task_holdout,random_060,original_prediction,96,0.013507078536526218
mech_task_holdout,random_060,global_prediction,96,0.02421884345540881
mech_task_holdout,random_060,task_prediction,96,0.023225500827613432
mech_task_holdout,random_061,natural_effect,96,-0.0022321428571427937
mech_task_holdout,random_061,original_prediction,96,-0.14602026505019472
mech_task_holdout,random_061,global_prediction,96,-0.09985558266293015
mech_task_holdout,random_061,task_prediction,96,-0.10736980474367575
mech_task_holdout,random_062,natural_effect,96,-0.0714285714285714
mech_task_holdout,random_062,original_prediction,96,-0.12702772351430025
mech_task_holdout,random_062,global_prediction,96,-0.08206575839961516
mech_task_holdout,random_062,task_prediction,96,-0.08975545271698082
mech_task_holdout,random_063,natural_effect,96,0.0078125
mech_task_holdout,random_063,original_prediction,96,-0.12161469759594556
mech_task_holdout,random_063,global_prediction,96,-0.0730443789823656
mech_task_holdout,random_063,task_prediction,96,-0.08070356412616286
mech_task_holdout,random_064,natural_effect,96,-0.014508928571428603
mech_task_holdout,random_064,original_prediction,96,-0.09610570872549462
mech_task_holdout,random_064,global_prediction,96,-0.06625835621948606
mech_task_holdout,random_064,task_prediction,96,-0.07095939432624965
mech_task_holdout,random_065,natural_effect,96,0.016741071428571397
mech_task_holdout,random_065,original_prediction,96,-0.0882615876244055
mech_task_holdout,random_065,global_prediction,96,-0.053282282723059016
mech_task_holdout,random_065,task_prediction,96,-0.0585172812830288
mech_task_holdout,random_066,natural_effect,96,-0.016741071428571397
mech_task_holdout,random_066,original_prediction,96,-0.24481817276315976
mech_task_holdout,random_066,global_prediction,96,-0.17229890177597218
mech_task_holdout,random_066,task_prediction,96,-0.18464956837555357
mech_task_holdout,random_067,natural_effect,96,0.012276785714285698
mech_task_holdout,random_067,original_prediction,96,-0.15784922405046653
mech_task_holdout,random_067,global_prediction,96,-0.10858143256641473
mech_task_holdout,random_067,task_prediction,96,-0.11659990214845273
mech_task_holdout,random_068,natural_effect,96,-0.06696428571428581
mech_task_holdout,random_068,original_prediction,96,-0.1876496265597456
mech_task_holdout,random_068,global_prediction,96,-0.13293715315779653
mech_task_holdout,random_068,task_prediction,96,-0.14205356876721442
mech_task_holdout,random_069,natural_effect,96,-0.0401785714285714
mech_task_holdout,random_069,original_prediction,96,-0.12101535415941789
mech_task_holdout,random_069,global_prediction,96,-0.08268198756864686
mech_task_holdout,random_069,task_prediction,96,-0.08917044158019682
mech_task_holdout,random_070,natural_effect,96,-0.015625
mech_task_holdout,random_070,original_prediction,96,-0.12163992938507828
mech_task_holdout,random_070,global_prediction,96,-0.08048128135857247
mech_task_holdout,random_070,task_prediction,96,-0.08732030008488656
mech_task_holdout,random_071,natural_effect,96,0.016741071428571397
mech_task_holdout,random_071,original_prediction,96,-0.05794410546478512
mech_task_holdout,random_071,global_prediction,96,-0.03323546943071265
mech_task_holdout,random_071,task_prediction,96,-0.036477126183346975
mech_task_holdout,random_072,natural_effect,96,-0.0044642857142858094
mech_task_holdout,random_072,original_prediction,96,-0.1006681803750995
mech_task_holdout,random_072,global_prediction,96,-0.06516419725552391
mech_task_holdout,random_072,task_prediction,96,-0.07106728121786898
mech_task_holdout,random_073,natural_effect,96,-0.0714285714285714
mech_task_holdout,random_073,original_prediction,96,-0.15667646493021836
mech_task_holdout,random_073,global_prediction,96,-0.10562669937176405
mech_task_holdout,random_073,task_prediction,96,-0.11438880766519999
mech_task_holdout,random_074,natural_effect,96,-0.02678571428571419
mech_task_holdout,random_074,original_prediction,96,-0.1381199211715345
mech_task_holdout,random_074,global_prediction,96,-0.08953186754936104
mech_task_holdout,random_074,task_prediction,96,-0.09707967901742709
mech_task_holdout,random_075,natural_effect,96,0.0189732142857143
mech_task_holdout,random_075,original_prediction,96,-0.1168345456677582
mech_task_holdout,random_075,global_prediction,96,-0.07463981336108705
mech_task_holdout,random_075,task_prediction,96,-0.0807308275022045
mech_task_holdout,random_076,natural_effect,96,-0.008928571428571397
mech_task_holdout,random_076,original_prediction,96,-0.16461371021525273
mech_task_holdout,random_076,global_prediction,96,-0.11597973889560653
mech_task_holdout,random_076,task_prediction,96,-0.12472404721965624
mech_task_holdout,random_077,natural_effect,96,-0.09040178571428581
mech_task_holdout,random_077,original_prediction,96,-0.2218212436823177
mech_task_holdout,random_077,global_prediction,96,-0.15806950638184314
mech_task_holdout,random_077,task_prediction,96,-0.1691327510749958
mech_task_holdout,random_078,natural_effect,96,-0.060267857142857206
mech_task_holdout,random_078,original_prediction,96,-0.2235584834998252
mech_task_holdout,random_078,global_prediction,96,-0.1560787412056277
mech_task_holdout,random_078,task_prediction,96,-0.1677404430324867
mech_task_holdout,random_079,natural_effect,96,0.0022321428571429047
mech_task_holdout,random_079,original_prediction,96,-0.05513204533527616
mech_task_holdout,random_079,global_prediction,96,-0.03032655269605411
mech_task_holdout,random_079,task_prediction,96,-0.03403306933817096
mech_task_holdout,random_080,natural_effect,96,0.015625
mech_task_holdout,random_080,original_prediction,96,-0.14093811207782392
mech_task_holdout,random_080,global_prediction,96,-0.09446843389184001
mech_task_holdout,random_080,task_prediction,96,-0.10222760058240077
mech_task_holdout,random_081,natural_effect,96,-0.030133928571428603
mech_task_holdout,random_081,original_prediction,96,-0.07537798210401081
mech_task_holdout,random_081,global_prediction,96,-0.041695560067786186
mech_task_holdout,random_081,task_prediction,96,-0.046719308311097274
mech_task_holdout,random_082,natural_effect,96,0.041294642857142905
mech_task_holdout,random_082,original_prediction,96,-0.150390721185218
mech_task_holdout,random_082,global_prediction,96,-0.0972603164421666
mech_task_holdout,random_082,task_prediction,96,-0.10595020820846757
mech_task_holdout,random_083,natural_effect,96,-0.0022321428571427937
mech_task_holdout,random_083,original_prediction,96,-0.18003820829928152
mech_task_holdout,random_083,global_prediction,96,-0.12419155677341642
mech_task_holdout,random_083,task_prediction,96,-0.1334778395967633
mech_task_holdout,random_084,natural_effect,96,0.005580357142857095
mech_task_holdout,random_084,original_prediction,96,-0.09813607727918527
mech_task_holdout,random_084,global_prediction,96,-0.06112923530100045
mech_task_holdout,random_084,task_prediction,96,-0.06694420380529786
mech_task_holdout,random_085,natural_effect,96,-0.08928571428571419
mech_task_holdout,random_085,original_prediction,96,-0.27100410174994183
mech_task_holdout,random_085,global_prediction,96,-0.1964793485553329
mech_task_holdout,random_085,task_prediction,96,-0.20943756463436003
mech_task_holdout,random_086,natural_effect,96,-0.036830357142857206
mech_task_holdout,random_086,original_prediction,96,-0.17993868228435717
mech_task_holdout,random_086,global_prediction,96,-0.12748376263106387
mech_task_holdout,random_086,task_prediction,96,-0.13636565775161502
mech_task_holdout,random_087,natural_effect,96,0.0200892857142857
mech_task_holdout,random_087,original_prediction,96,-0.08081946893065473
mech_task_holdout,random_087,global_prediction,96,-0.04669400115468347
mech_task_holdout,random_087,task_prediction,96,-0.05168866663972915
mech_task_holdout,random_088,natural_effect,96,-0.024553571428571397
mech_task_holdout,random_088,original_prediction,96,-0.0785485554706371
mech_task_holdout,random_088,global_prediction,96,-0.04758641311321621
mech_task_holdout,random_088,task_prediction,96,-0.05210719581007095
mech_task_holdout,random_089,natural_effect,96,0.015625
mech_task_holdout,random_089,original_prediction,96,-0.22079805721354084
mech_task_holdout,random_089,global_prediction,96,-0.1498395601806004
mech_task_holdout,random_089,task_prediction,96,-0.16091491402291935
mech_task_holdout,random_090,natural_effect,96,-0.033482142857142794
mech_task_holdout,random_090,original_prediction,96,-0.1282309449569512
mech_task_holdout,random_090,global_prediction,96,-0.08706747673144766
mech_task_holdout,random_090,task_prediction,96,-0.09333854982911927
mech_task_holdout,random_091,natural_effect,96,0.006696428571428603
mech_task_holdout,random_091,original_prediction,96,-0.1205948517078681
mech_task_holdout,random_091,global_prediction,96,-0.08504486412239243
mech_task_holdout,random_091,task_prediction,96,-0.09113913753858949
mech_task_holdout,random_092,natural_effect,96,-0.030133928571428603
mech_task_holdout,random_092,original_prediction,96,-0.21262041541379428
mech_task_holdout,random_092,global_prediction,96,-0.15210641018967364
mech_task_holdout,random_092,task_prediction,96,-0.16221278262265937
mech_task_holdout,random_093,natural_effect,96,-0.0044642857142858094
mech_task_holdout,random_093,original_prediction,96,-0.13643869872146785
mech_task_holdout,random_093,global_prediction,96,-0.09224140722374408
mech_task_holdout,random_093,task_prediction,96,-0.09940918175408697
mech_task_holdout,random_094,natural_effect,96,-0.005580357142857206
mech_task_holdout,random_094,original_prediction,96,-0.14016066340874245
mech_task_holdout,random_094,global_prediction,96,-0.0904793232828549
mech_task_holdout,random_094,task_prediction,96,-0.09798282903212718
mech_task_holdout,random_095,natural_effect,96,0.0279017857142857
mech_task_holdout,random_095,original_prediction,96,-0.143526523782469
mech_task_holdout,random_095,global_prediction,96,-0.0985481425621828
mech_task_holdout,random_095,task_prediction,96,-0.10581015240768776
mech_task_holdout,random_096,natural_effect,96,-0.025669642857142794
mech_task_holdout,random_096,original_prediction,96,-0.21755061975222367
mech_task_holdout,random_096,global_prediction,96,-0.151978736282119
mech_task_holdout,random_096,task_prediction,96,-0.1631660188009354
mech_task_holdout,random_097,natural_effect,96,-0.0323660714285714
mech_task_holdout,random_097,original_prediction,96,-0.19910445104021268
mech_task_holdout,random_097,global_prediction,96,-0.14136568988993625
mech_task_holdout,random_097,task_prediction,96,-0.15121926155142051
mech_task_holdout,random_098,natural_effect,96,-0.07477678571428581
mech_task_holdout,random_098,original_prediction,96,-0.23706035265660175
mech_task_holdout,random_098,global_prediction,96,-0.17287659347643736
mech_task_holdout,random_098,task_prediction,96,-0.18373607401056713
mech_task_holdout,ridge_persistence_rank2,natural_effect,96,0.1841517857142857
mech_task_holdout,ridge_persistence_rank2,original_prediction,96,-0.030172727839336888
mech_task_holdout,ridge_persistence_rank2,global_prediction,96,0.015803957314103778
mech_task_holdout,ridge_persistence_rank2,task_prediction,96,0.009180212779070884
