job_index,contrast_family,random_index,control_role,abstraction,layer,rank,row_set_sha256,global_cfr,correlation,slope,intercept,rmse,sign_accuracy
0,same_raw_different_context,7,random_subspace,O_star,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-0.0045778031195735,-6.095238196013457e-17,0.0,0.0,0.8281104105608552,0.1
0,same_raw_different_context,7,random_subspace,H,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-12.886259938649063,-6.508157278919244e-15,-2.3585055992880973e-14,7.345620278454675e-17,0.058030219374403,0.1
0,same_raw_different_context,7,random_subspace,E,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-12.886259938649063,-6.508157278919244e-15,-2.3585055992880973e-14,7.345620278454675e-17,0.058030219374403,0.1
0,same_raw_different_context,8,random_subspace,O,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,,,0.0,-0.0249999999999999,0.0790569415042094,0.6
0,same_raw_different_context,8,random_subspace,O_star,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,0.0496362829955195,0.2719095992705048,0.0250352110942018,-0.0215401716091042,0.805455180581065,0.3
0,same_raw_different_context,8,random_subspace,H,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-28.983284264623872,-0.2721655269759216,-1.3378184947191183,-0.0208333333333333,0.0852709630946462,0.1
0,same_raw_different_context,8,random_subspace,E,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-28.983284264623872,-0.2721655269759216,-1.3378184947191183,-0.0208333333333333,0.0852709630946462,0.1
0,same_raw_different_context,9,random_subspace,O,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,,,0.0,0.0125,0.0883883476483184,0.5
0,same_raw_different_context,9,random_subspace,O_star,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,0.0220415621375681,0.1845922802344218,0.0198283712681162,0.0152402509849233,0.8170650887652454,0.3
0,same_raw_different_context,9,random_subspace,H,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-33.821032040285594,-0.1749635530559558,-1.0033638710393744,0.0156250000000001,0.0918929907765818,0.2
0,same_raw_different_context,9,random_subspace,E,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-33.821032040285594,-0.1749635530559558,-1.0033638710393744,0.0156250000000001,0.0918929907765818,0.2
0,same_raw_different_context,10,random_subspace,O,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,,,0.0,-0.0124999999999999,0.0684653196881457,0.7
0,same_raw_different_context,10,random_subspace,O_star,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,0.0225292399379729,0.1514770349703691,0.0125176055471009,-0.0107700858045521,0.816861340743992,0.2
0,same_raw_different_context,10,random_subspace,H,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-20.934772101636455,-0.1516196087157892,-0.6689092473595649,-0.0104166666666666,0.072933680517748,0.1
